drugbank_id,interactant_id,polypeptide_id,identifier,name
DB00515,BE0000814,P09211,PF02798,GST_N
DB00515,BE0001184,P15559,PF02525,Flavodoxin_2
DB00515,BE0000807,P09488,PF02798,GST_N
DB00515,BE0000807,P09488,PF00043,GST_C
DB00518,BE0003543,P04798,PF00067,p450
DB00518,BE0002433,P05177,PF00067,p450
DB00518,BE0002638,P08684,PF00067,p450
DB00518,BE0003536,P33261,PF00067,p450
DB00519,BE0002705,P23141,PF00135,COesterase
DB00520,BE0002638,P08684,PF00067,p450
DB00521,BE0002363,P10635,PF00067,p450
DB00526,BE0000818,P30711,PF13417,GST_N_3
DB00526,BE0000818,P30711,PF00043,GST_C
DB00526,BE0004778,P04731,PF00131,Metallothio
DB00526,BE0004779,P02795,PF00131,Metallothio
DB00526,BE0001075,P05164,PF03098,An_peroxidase
DB00526,BE0002390,P00441,PF00080,Sod_Cu
DB00526,BE0000814,P09211,PF14497,GST_C_3
DB00526,BE0000814,P09211,PF02798,GST_N
DB00526,BE0000807,P09488,PF02798,GST_N
DB00526,BE0000807,P09488,PF00043,GST_C
DB00526,BE0001184,P15559,PF02525,Flavodoxin_2
DB00527,BE0002180,P06276,PF00135,COesterase
DB00527,BE0002180,P06276,PF08674,AChE_tetra
DB00528,BE0002363,P10635,PF00067,p450
DB00528,BE0002638,P08684,PF00067,p450
DB00528,BE0002362,P20815,PF00067,p450
DB00528,BE0003612,P24462,PF00067,p450
DB00530,BE0002638,P08684,PF00067,p450
DB00530,BE0002362,P20815,PF00067,p450
DB00530,BE0002433,P05177,PF00067,p450
DB00530,BE0003543,P04798,PF00067,p450
DB00530,BE0002363,P10635,PF00067,p450
DB00530,BE0002887,P10632,PF00067,p450
DB00530,BE0001111,Q16678,PF00067,p450
DB00530,BE0003541,P22309,PF00201,UDPGT
DB00530,BE0000767,P00533,PF00757,Furin-like
DB00530,BE0000767,P00533,PF01030,Recep_L_domain
DB00530,BE0000767,P00533,PF14843,GF_recep_IV
DB00530,BE0000767,P00533,PF21314,TM_ErbB1
DB00530,BE0000767,P00533,PF07714,PK_Tyr_Ser-Thr
DB00531,BE0002793,P11712,PF00067,p450
DB00531,BE0002638,P08684,PF00067,p450
DB00531,BE0003549,P20813,PF00067,p450
DB00531,BE0003536,P33261,PF00067,p450
DB00531,BE0003336,P11509,PF00067,p450
DB00531,BE0003611,P33260,PF00067,p450
DB00531,BE0002362,P20815,PF00067,p450
DB00531,BE0002887,P10632,PF00067,p450
DB00532,BE0003536,P33261,PF00067,p450
DB00532,BE0003549,P20813,PF00067,p450
DB00532,BE0002433,P05177,PF00067,p450
DB00532,BE0002363,P10635,PF00067,p450
DB00532,BE0002887,P10632,PF00067,p450
DB00532,BE0002793,P11712,PF00067,p450
DB00533,BE0000017,P23219,PF03098,An_peroxidase
DB00533,BE0002887,P10632,PF00067,p450
DB00533,BE0002793,P11712,PF00067,p450
DB00533,BE0002638,P08684,PF00067,p450
DB00533,BE0002433,P05177,PF00067,p450
DB00537,BE0002433,P05177,PF00067,p450
DB00537,BE0002638,P08684,PF00067,p450
DB00537,BE0002362,P20815,PF00067,p450
DB00537,BE0003612,P24462,PF00067,p450
DB00539,BE0003543,P04798,PF00067,p450
DB00539,BE0002638,P08684,PF00067,p450
DB00540,BE0002363,P10635,PF00067,p450
DB00540,BE0002638,P08684,PF00067,p450
DB00540,BE0002433,P05177,PF00067,p450
DB00540,BE0003536,P33261,PF00067,p450
DB00540,BE0002362,P20815,PF00067,p450
DB00540,BE0003533,P05181,PF00067,p450
DB00541,BE0002638,P08684,PF00067,p450
DB00541,BE0002362,P20815,PF00067,p450
DB00541,BE0003612,P24462,PF00067,p450
DB00542,BE0002176,P42898,PF02219,MTHFR
DB00542,BE0002176,P42898,PF21895,MTHFR_C
DB00543,BE0002363,P10635,PF00067,p450
DB00544,BE0000960,Q12882,PF01180,DHO_dh
DB00544,BE0000960,Q12882,PF14691,Fer4_20
DB00544,BE0000960,Q12882,PF14697,Fer4_21
DB00544,BE0000960,Q12882,PF07992,Pyr_redox_2
DB00544,BE0002456,Q16831,PF01048,PNP_UDP_1
DB00544,BE0002457,O95045,PF01048,PNP_UDP_1
DB00544,BE0003336,P11509,PF00067,p450
DB00544,BE0002887,P10632,PF00067,p450
DB00544,BE0002176,P42898,PF02219,MTHFR
DB00544,BE0002176,P42898,PF21895,MTHFR_C
DB00544,BE0000324,P04818,PF00303,Thymidylat_synt
DB00544,BE0004473,P11172,PF00156,Pribosyltran
DB00544,BE0004473,P11172,PF00215,OMPdecase
DB00544,BE0000374,Q06203,PF00156,Pribosyltran
DB00544,BE0000374,Q06203,PF13522,GATase_6
DB00544,BE0002433,P05177,PF00067,p450
DB00544,BE0002193,P19971,PF02885,Glycos_trans_3N
DB00544,BE0002193,P19971,PF00591,Glycos_transf_3
DB00544,BE0002193,P19971,PF07831,PYNP_C
DB00544,BE0002793,P11712,PF00067,p450
DB00545,BE0000426,P22303,PF00135,COesterase
DB00545,BE0000426,P22303,PF08674,AChE_tetra
DB00545,BE0002180,P06276,PF00135,COesterase
DB00545,BE0002180,P06276,PF08674,AChE_tetra
DB00545,BE0002638,P08684,PF00067,p450
DB00546,BE0002638,P08684,PF00067,p450
DB00546,BE0003536,P33261,PF00067,p450
DB00549,BE0002793,P11712,PF00067,p450
DB00549,BE0002887,P10632,PF00067,p450
DB00549,BE0000017,P23219,PF03098,An_peroxidase
DB00549,BE0002638,P08684,PF00067,p450
DB00549,BE0002433,P05177,PF00067,p450
DB00549,BE0003536,P33261,PF00067,p450
DB00549,BE0002363,P10635,PF00067,p450
DB00550,BE0001075,P05164,PF03098,An_peroxidase
DB00550,BE0000138,P09172,PF03712,Cu2_monoox_C
DB00550,BE0000138,P09172,PF01082,Cu2_monooxygen
DB00550,BE0000138,P09172,PF03351,DOMON
DB00550,BE0003543,P04798,PF00067,p450
DB00553,BE0003543,P04798,PF00067,p450
DB00553,BE0003534,Q16696,PF00067,p450
DB00553,BE0003336,P11509,PF00067,p450
DB00553,BE0002433,P05177,PF00067,p450
DB00554,BE0002887,P10632,PF00067,p450
DB00554,BE0002793,P11712,PF00067,p450
DB00555,BE0000330,P00374,PF00186,DHFR_1
DB00555,BE0009758,P19224,PF00201,UDPGT
DB00555,BE0009758,P22309,PF00201,UDPGT
DB00555,BE0009758,Q9HAW8,PF00201,UDPGT
DB00555,BE0009758,P35503,PF00201,UDPGT
DB00555,BE0009758,P22310,PF00201,UDPGT
DB00555,BE0009758,Q9HAW7,PF00201,UDPGT
DB00555,BE0009758,Q9HAW9,PF00201,UDPGT
DB00555,BE0009758,O60656,PF00201,UDPGT
DB00555,BE0009758,P54855,PF00201,UDPGT
DB00555,BE0009758,P06133,PF00201,UDPGT
DB00555,BE0009758,P16662,PF00201,UDPGT
DB00557,BE0002638,P08684,PF00067,p450
DB00557,BE0002362,P20815,PF00067,p450
DB00557,BE0002363,P10635,PF00067,p450
DB00559,BE0002638,P08684,PF00067,p450
DB00559,BE0002793,P11712,PF00067,p450
DB00563,BE0000330,P00374,PF00186,DHFR_1
DB00563,BE0003539,Q06278,PF00111,Fer2
DB00563,BE0003539,Q06278,PF01315,Ald_Xan_dh_C
DB00563,BE0003539,Q06278,PF01799,Fer2_2
DB00563,BE0003539,Q06278,PF03450,CO_deh_flav_C
DB00563,BE0003539,Q06278,PF00941,FAD_binding_5
DB00563,BE0003539,Q06278,PF20256,MoCoBD_2
DB00563,BE0003539,Q06278,PF02738,MoCoBD_1
DB00563,BE0002176,P42898,PF02219,MTHFR
DB00563,BE0002176,P42898,PF21895,MTHFR_C
DB00563,BE0003559,P52209,PF03446,NAD_binding_2
DB00563,BE0003559,P52209,PF00393,6PGD
DB00563,BE0000324,P04818,PF00303,Thymidylat_synt
DB00563,BE0001240,P31939,PF01808,AICARFT_IMPCHas
DB00563,BE0001240,P31939,PF02142,MGS
DB00563,BE0000265,Q92820,PF07722,Peptidase_C26
DB00563,BE0002638,P08684,PF00067,p450
DB00563,BE0010185,P06621,PF07687,M20_dimer
DB00563,BE0010185,P06621,PF01546,Peptidase_M20
DB00564,BE0002638,P08684,PF00067,p450
DB00564,BE0002887,P10632,PF00067,p450
DB00564,BE0002433,P05177,PF00067,p450
DB00564,BE0002793,P11712,PF00067,p450
DB00564,BE0003536,P33261,PF00067,p450
DB00564,BE0003549,P20813,PF00067,p450
DB00564,BE0002362,P20815,PF00067,p450
DB00564,BE0003679,P16662,PF00201,UDPGT
DB00564,BE0003541,P22309,PF00201,UDPGT
DB00564,BE0004694,P19224,PF00201,UDPGT
DB00564,BE0004695,Q9HAW7,PF00201,UDPGT
DB00568,BE0002363,P10635,PF00067,p450
DB00568,BE0002793,P11712,PF00067,p450
DB00568,BE0002433,P05177,PF00067,p450
DB00568,BE0003549,P20813,PF00067,p450
DB00568,BE0003336,P11509,PF00067,p450
DB00568,BE0003543,P04798,PF00067,p450
DB00568,BE0002638,P08684,PF00067,p450
DB00570,BE0002363,P10635,PF00067,p450
DB00570,BE0002638,P08684,PF00067,p450
DB00571,BE0003543,P04798,PF00067,p450
DB00571,BE0002198,P21397,PF01593,Amino_oxidase
DB00571,BE0002433,P05177,PF00067,p450
DB00571,BE0002363,P10635,PF00067,p450
DB00571,BE0003536,P33261,PF00067,p450
DB00571,BE0002362,P20815,PF00067,p450
DB00571,BE0002638,P08684,PF00067,p450
DB00571,BE0003612,P24462,PF00067,p450
DB00574,BE0002433,P05177,PF00067,p450
DB00574,BE0003549,P20813,PF00067,p450
DB00574,BE0002793,P11712,PF00067,p450
DB00574,BE0003536,P33261,PF00067,p450
DB00574,BE0002638,P08684,PF00067,p450
DB00574,BE0002362,P20815,PF00067,p450
DB00574,BE0002363,P10635,PF00067,p450
DB00575,BE0002433,P05177,PF00067,p450
DB00575,BE0002638,P08684,PF00067,p450
DB00575,BE0003543,P04798,PF00067,p450
DB00575,BE0002362,P20815,PF00067,p450
DB00575,BE0002363,P10635,PF00067,p450
DB00576,BE0002793,P11712,PF00067,p450
DB00577,BE0002351,Q16774,PF00625,Guanylate_kin
DB00577,BE0000514,P06478,PF00693,Herpes_TK
DB00578,BE0000657,P47712,PF00168,C2
DB00578,BE0000657,P47712,PF01735,PLA2_B
DB00580,BE0003538,O60656,PF00201,UDPGT
DB00580,BE0002793,P11712,PF00067,p450
DB00580,BE0002638,P08684,PF00067,p450
DB00582,BE0003609,Q01740,PF00743,FMO-like
DB00582,BE0003606,P31513,PF00743,FMO-like
DB00582,BE0002362,P20815,PF00067,p450
DB00582,BE0003612,P24462,PF00067,p450
DB00582,BE0003536,P33261,PF00067,p450
DB00582,BE0002638,P08684,PF00067,p450
DB00582,BE0002793,P11712,PF00067,p450
DB00582,BE0003549,P20813,PF00067,p450
DB00582,BE0000017,P23219,PF03098,An_peroxidase
DB00585,BE0002180,P06276,PF00135,COesterase
DB00585,BE0002180,P06276,PF08674,AChE_tetra
DB00586,BE0002793,P11712,PF00067,p450
DB00586,BE0003536,P33261,PF00067,p450
DB00586,BE0002433,P05177,PF00067,p450
DB00586,BE0002887,P10632,PF00067,p450
DB00586,BE0003679,P16662,PF00201,UDPGT
DB00586,BE0002638,P08684,PF00067,p450
DB00586,BE0003549,P20813,PF00067,p450
DB00586,BE0003611,P33260,PF00067,p450
DB00586,BE0003533,P05181,PF00067,p450
DB00586,BE0003677,P35503,PF00201,UDPGT
DB00586,BE0003538,O60656,PF00201,UDPGT
DB00586,BE0003681,P06133,PF00201,UDPGT
DB00586,BE0000248,P09917,PF01477,PLAT
DB00586,BE0000248,P09917,PF00305,Lipoxygenase
DB00586,BE0001640,P14555,PF00068,Phospholip_A2_1
DB00588,BE0002362,P20815,PF00067,p450
DB00588,BE0003612,P24462,PF00067,p450
DB00588,BE0002887,P10632,PF00067,p450
DB00588,BE0002638,P08684,PF00067,p450
DB00589,BE0002638,P08684,PF00067,p450
DB00590,BE0002638,P08684,PF00067,p450
DB00590,BE0003536,P33261,PF00067,p450
DB00590,BE0002793,P11712,PF00067,p450
DB00590,BE0002363,P10635,PF00067,p450
DB00591,BE0002638,P08684,PF00067,p450
DB00592,BE0002363,P10635,PF00067,p450
DB00593,BE0004866,P08684,PF00067,p450
DB00593,BE0004866,Q9HB55,PF00067,p450
DB00593,BE0004866,P20815,PF00067,p450
DB00593,BE0004866,P24462,PF00067,p450
DB00593,BE0002638,P08684,PF00067,p450
DB00593,BE0003533,P05181,PF00067,p450
DB00594,BE0000351,P19801,PF01179,Cu_amine_oxid
DB00594,BE0000351,P19801,PF02727,Cu_amine_oxidN2
DB00594,BE0000351,P19801,PF02728,Cu_amine_oxidN3
DB00594,BE0004667,Q9TRC7,PF01179,Cu_amine_oxid
DB00594,BE0004667,Q9TRC7,PF02727,Cu_amine_oxidN2
DB00594,BE0004667,Q9TRC7,PF02728,Cu_amine_oxidN3
DB00598,BE0002363,P10635,PF00067,p450
DB00598,BE0003536,P33261,PF00067,p450
DB00598,BE0003541,P22309,PF00201,UDPGT
DB00598,BE0003679,P16662,PF00201,UDPGT
DB00598,BE0003538,O60656,PF00201,UDPGT
DB00599,BE0004866,P08684,PF00067,p450
DB00599,BE0004866,Q9HB55,PF00067,p450
DB00599,BE0004866,P20815,PF00067,p450
DB00599,BE0004866,P24462,PF00067,p450
DB00599,BE0003536,P33261,PF00067,p450
DB00601,BE0002196,P27338,PF01593,Amino_oxidase
DB00601,BE0002198,P21397,PF01593,Amino_oxidase
DB00602,BE0002638,P08684,PF00067,p450
DB00602,BE0002363,P10635,PF00067,p450
DB00602,BE0003533,P05181,PF00067,p450
DB00603,BE0002638,P08684,PF00067,p450
DB00603,BE0002887,P10632,PF00067,p450
DB00603,BE0000059,P26439,PF01073,3Beta_HSD
DB00603,BE0002793,P11712,PF00067,p450
DB00603,BE0004760,P04800,PF00067,p450
DB00604,BE0003336,P11509,PF00067,p450
DB00604,BE0003549,P20813,PF00067,p450
DB00604,BE0003536,P33261,PF00067,p450
DB00604,BE0002887,P10632,PF00067,p450
DB00604,BE0002793,P11712,PF00067,p450
DB00604,BE0002363,P10635,PF00067,p450
DB00604,BE0002638,P08684,PF00067,p450
DB00604,BE0002362,P20815,PF00067,p450
DB00604,BE0003612,P24462,PF00067,p450
DB00605,BE0003543,P04798,PF00067,p450
DB00607,BE0002433,P05177,PF00067,p450
DB00607,BE0002638,P08684,PF00067,p450
DB00608,BE0002887,P10632,PF00067,p450
DB00608,BE0002638,P08684,PF00067,p450
DB00608,BE0002362,P20815,PF00067,p450
DB00608,BE0002363,P10635,PF00067,p450
DB00608,BE0003543,P04798,PF00067,p450
DB00612,BE0002638,P08684,PF00067,p450
DB00613,BE0002887,P10632,PF00067,p450
DB00613,BE0003543,P04798,PF00067,p450
DB00613,BE0001111,Q16678,PF00067,p450
DB00613,BE0002363,P10635,PF00067,p450
DB00613,BE0002793,P11712,PF00067,p450
DB00614,BE0002198,P21397,PF01593,Amino_oxidase
DB00614,BE0002196,P27338,PF01593,Amino_oxidase
DB00615,BE0003536,P33261,PF00067,p450
DB00615,BE0003549,P20813,PF00067,p450
DB00615,BE0002887,P10632,PF00067,p450
DB00615,BE0002793,P11712,PF00067,p450
DB00615,BE0002638,P08684,PF00067,p450
DB00617,BE0003533,P05181,PF00067,p450
DB00617,BE0002638,P08684,PF00067,p450
DB00617,BE0002793,P11712,PF00067,p450
DB00617,BE0002887,P10632,PF00067,p450
DB00619,BE0002638,P08684,PF00067,p450
DB00619,BE0002362,P20815,PF00067,p450
DB00619,BE0003612,P24462,PF00067,p450
DB00619,BE0002433,P05177,PF00067,p450
DB00619,BE0002793,P11712,PF00067,p450
DB00619,BE0002363,P10635,PF00067,p450
DB00619,BE0003536,P33261,PF00067,p450
DB00619,BE0002887,P10632,PF00067,p450
DB00620,BE0002638,P08684,PF00067,p450
DB00620,BE0000262,P35354,PF03098,An_peroxidase
DB00620,BE0002180,P06276,PF00135,COesterase
DB00620,BE0002180,P06276,PF08674,AChE_tetra
DB00620,BE0002362,P20815,PF00067,p450
DB00620,BE0003612,P24462,PF00067,p450
DB00621,BE0002793,P11712,PF00067,p450
DB00622,BE0002638,P08684,PF00067,p450
DB00622,BE0002363,P10635,PF00067,p450
DB00622,BE0003536,P33261,PF00067,p450
DB00622,BE0002887,P10632,PF00067,p450
DB00622,BE0003549,P20813,PF00067,p450
DB00622,BE0003533,P05181,PF00067,p450
DB00622,BE0002362,P20815,PF00067,p450
DB00622,BE0002793,P11712,PF00067,p450
DB00623,BE0003533,P05181,PF00067,p450
DB00623,BE0002363,P10635,PF00067,p450
DB00624,BE0002638,P08684,PF00067,p450
DB00624,BE0002362,P20815,PF00067,p450
DB00624,BE0003612,P24462,PF00067,p450
DB00624,BE0003550,Q9HB55,PF00067,p450
DB00624,BE0002090,P11511,PF00067,p450
DB00624,BE0002198,P21397,PF01593,Amino_oxidase
DB00624,BE0003537,P05108,PF00067,p450
DB00624,BE0003543,P04798,PF00067,p450
DB00624,BE0001111,Q16678,PF00067,p450
DB00624,BE0003534,Q16696,PF00067,p450
DB00624,BE0003549,P20813,PF00067,p450
DB00624,BE0003536,P33261,PF00067,p450
DB00624,BE0002793,P11712,PF00067,p450
DB00624,BE0002887,P10632,PF00067,p450
DB00625,BE0003536,P33261,PF00067,p450
DB00625,BE0002793,P11712,PF00067,p450
DB00625,BE0003549,P20813,PF00067,p450
DB00625,BE0002638,P08684,PF00067,p450
DB00625,BE0002362,P20815,PF00067,p450
DB00625,BE0003612,P24462,PF00067,p450
DB00625,BE0002433,P05177,PF00067,p450
DB00625,BE0002363,P10635,PF00067,p450
DB00625,BE0002887,P10632,PF00067,p450
DB00625,BE0003541,P22309,PF00201,UDPGT
DB00627,BE0002363,P10635,PF00067,p450
DB00627,BE0002638,P08684,PF00067,p450
DB00627,BE0003533,P05181,PF00067,p450
DB00628,BE0002638,P08684,PF00067,p450
DB00629,BE0002433,P05177,PF00067,p450
DB00631,BE0002804,P27707,PF01712,dNK
DB00633,BE0003533,P05181,PF00067,p450
DB00633,BE0002433,P05177,PF00067,p450
DB00633,BE0003543,P04798,PF00067,p450
DB00633,BE0002363,P10635,PF00067,p450
DB00635,BE0003536,P33261,PF00067,p450
DB00635,BE0002362,P20815,PF00067,p450
DB00635,BE0004866,P08684,PF00067,p450
DB00635,BE0004866,Q9HB55,PF00067,p450
DB00635,BE0004866,P20815,PF00067,p450
DB00635,BE0004866,P24462,PF00067,p450
DB00635,BE0003336,P11509,PF00067,p450
DB00635,BE0001111,Q16678,PF00067,p450
DB00635,BE0003549,P20813,PF00067,p450
DB00635,BE0002887,P10632,PF00067,p450
DB00635,BE0002793,P11712,PF00067,p450
DB00635,BE0000329,P28845,PF00106,adh_short
DB00635,BE0002638,P08684,PF00067,p450
DB00636,BE0003543,P04798,PF00067,p450
DB00636,BE0000421,Q02928,PF00067,p450
DB00636,BE0002638,P08684,PF00067,p450
DB00636,BE0002189,P09210,PF02798,GST_N
DB00636,BE0002189,P09210,PF00043,GST_C
DB00636,BE0003533,P05181,PF00067,p450
DB00637,BE0002638,P08684,PF00067,p450
DB00637,BE0002362,P20815,PF00067,p450
DB00637,BE0003612,P24462,PF00067,p450
DB00637,BE0002363,P10635,PF00067,p450
DB00637,BE0003683,P51589,PF00067,p450
DB00640,BE0001262,P00568,PF00406,ADK
DB00640,BE0003106,P15531,PF00334,NDK
DB00640,BE0003281,P22392,PF00334,NDK
DB00640,BE0000250,P00491,PF01048,PNP_UDP_1
DB00640,BE0002204,P47989,PF00111,Fer2
DB00640,BE0002204,P47989,PF01315,Ald_Xan_dh_C
DB00640,BE0002204,P47989,PF01799,Fer2_2
DB00640,BE0002204,P47989,PF03450,CO_deh_flav_C
DB00640,BE0002204,P47989,PF00941,FAD_binding_5
DB00640,BE0002204,P47989,PF20256,MoCoBD_2
DB00640,BE0002204,P47989,PF02738,MoCoBD_1
DB00640,BE0002214,P00813,PF00962,A_deaminase
DB00640,BE0003540,P55263,PF00294,PfkB
DB00641,BE0002638,P08684,PF00067,p450
DB00641,BE0002362,P20815,PF00067,p450
DB00641,BE0002887,P10632,PF00067,p450
DB00641,BE0002793,P11712,PF00067,p450
DB00641,BE0002363,P10635,PF00067,p450
DB00641,BE0003549,P20813,PF00067,p450
DB00641,BE0003541,P22309,PF00201,UDPGT
DB00641,BE0003677,P35503,PF00201,UDPGT
DB00641,BE0003679,P16662,PF00201,UDPGT
DB00641,BE0003536,P33261,PF00067,p450
DB00641,BE0004712,O00748,PF00135,COesterase
DB00641,BE0002705,P23141,PF00135,COesterase
DB00642,BE0001204,Q99808,PF01733,Nucleoside_tran
DB00642,BE0002804,P27707,PF01712,dNK
DB00643,BE0003543,P04798,PF00067,p450
DB00643,BE0004866,P08684,PF00067,p450
DB00643,BE0004866,Q9HB55,PF00067,p450
DB00643,BE0004866,P20815,PF00067,p450
DB00643,BE0004866,P24462,PF00067,p450
DB00647,BE0002363,P10635,PF00067,p450
DB00647,BE0002638,P08684,PF00067,p450
DB00647,BE0004866,P08684,PF00067,p450
DB00647,BE0004866,Q9HB55,PF00067,p450
DB00647,BE0004866,P20815,PF00067,p450
DB00647,BE0004866,P24462,PF00067,p450
DB00647,BE0003681,P06133,PF00201,UDPGT
DB00648,BE0002638,P08684,PF00067,p450
DB00648,BE0002362,P20815,PF00067,p450
DB00648,BE0003612,P24462,PF00067,p450
DB00655,BE0002638,P08684,PF00067,p450
DB00655,BE0001111,Q16678,PF00067,p450
DB00655,BE0003549,P20813,PF00067,p450
DB00655,BE0002793,P11712,PF00067,p450
DB00655,BE0003533,P05181,PF00067,p450
DB00655,BE0002362,P20815,PF00067,p450
DB00655,BE0002433,P05177,PF00067,p450
DB00655,BE0003543,P04798,PF00067,p450
DB00656,BE0002638,P08684,PF00067,p450
DB00656,BE0002362,P20815,PF00067,p450
DB00656,BE0003612,P24462,PF00067,p450
DB00656,BE0002363,P10635,PF00067,p450
DB00661,BE0002638,P08684,PF00067,p450
DB00661,BE0002433,P05177,PF00067,p450
DB00661,BE0002887,P10632,PF00067,p450
DB00661,BE0002793,P11712,PF00067,p450
DB00661,BE0003611,P33260,PF00067,p450
DB00661,BE0002362,P20815,PF00067,p450
DB00661,BE0003549,P20813,PF00067,p450
DB00661,BE0003536,P33261,PF00067,p450
DB00661,BE0002363,P10635,PF00067,p450
DB00661,BE0003533,P05181,PF00067,p450
DB00663,BE0002638,P08684,PF00067,p450
DB00665,BE0003536,P33261,PF00067,p450
DB00665,BE0002364,P16435,PF00667,FAD_binding_1
DB00665,BE0002364,P16435,PF00258,Flavodoxin_1
DB00665,BE0002364,P16435,PF00175,NAD_binding_1
DB00668,BE0002793,P11712,PF00067,p450
DB00668,BE0002638,P08684,PF00067,p450
DB00668,BE0002089,P21964,PF01596,Methyltransf_3
DB00668,BE0004909,P21397,PF01593,Amino_oxidase
DB00668,BE0004909,P27338,PF01593,Amino_oxidase
DB00669,BE0002198,P21397,PF01593,Amino_oxidase
DB00672,BE0002793,P11712,PF00067,p450
DB00672,BE0003536,P33261,PF00067,p450
DB00672,BE0000017,P23219,PF03098,An_peroxidase
DB00673,BE0002638,P08684,PF00067,p450
DB00673,BE0003536,P33261,PF00067,p450
DB00673,BE0002793,P11712,PF00067,p450
DB00674,BE0002638,P08684,PF00067,p450
DB00674,BE0002363,P10635,PF00067,p450
DB00675,BE0002363,P10635,PF00067,p450
DB00675,BE0002638,P08684,PF00067,p450
DB00675,BE0002362,P20815,PF00067,p450
DB00675,BE0003612,P24462,PF00067,p450
DB00675,BE0002793,P11712,PF00067,p450
DB00675,BE0003536,P33261,PF00067,p450
DB00675,BE0003549,P20813,PF00067,p450
DB00675,BE0003543,P04798,PF00067,p450
DB00675,BE0001111,Q16678,PF00067,p450
DB00675,BE0003609,Q01740,PF00743,FMO-like
DB00675,BE0003606,P31513,PF00743,FMO-like
DB00675,BE0002887,P10632,PF00067,p450
DB00675,BE0002705,P23141,PF00135,COesterase
DB00675,BE0002090,P11511,PF00067,p450
DB00675,BE0003336,P11509,PF00067,p450
DB00675,BE0003533,P05181,PF00067,p450
DB00675,BE0003678,Q9HAW8,PF00201,UDPGT
DB00675,BE0000927,P50225,PF00685,Sulfotransfer_1
DB00675,BE0000886,Q06520,PF00685,Sulfotransfer_1
DB00675,BE0002433,P05177,PF00067,p450
DB00675,BE0003679,P16662,PF00201,UDPGT
DB00675,BE0003680,O75795,PF00201,UDPGT
DB00675,BE0000951,P49888,PF00685,Sulfotransfer_1
DB00677,BE0002180,P06276,PF00135,COesterase
DB00677,BE0002180,P06276,PF08674,AChE_tetra
DB00678,BE0002793,P11712,PF00067,p450
DB00678,BE0002638,P08684,PF00067,p450
DB00678,BE0003536,P33261,PF00067,p450
DB00678,BE0003541,P22309,PF00201,UDPGT
DB00678,BE0003677,P35503,PF00201,UDPGT
DB00678,BE0003678,Q9HAW8,PF00201,UDPGT
DB00678,BE0003679,P16662,PF00201,UDPGT
DB00678,BE0003680,O75795,PF00201,UDPGT
DB00678,BE0002887,P10632,PF00067,p450
DB00679,BE0003533,P05181,PF00067,p450
DB00679,BE0002363,P10635,PF00067,p450
DB00679,BE0003536,P33261,PF00067,p450
DB00682,BE0002793,P11712,PF00067,p450
DB00682,BE0002433,P05177,PF00067,p450
DB00682,BE0003536,P33261,PF00067,p450
DB00682,BE0002638,P08684,PF00067,p450
DB00682,BE0002887,P10632,PF00067,p450
DB00682,BE0003611,P33260,PF00067,p450
DB00683,BE0002638,P08684,PF00067,p450
DB00683,BE0003544,P22310,PF00201,UDPGT
DB00683,BE0002362,P20815,PF00067,p450
DB00683,BE0003612,P24462,PF00067,p450
DB00683,BE0003679,P16662,PF00201,UDPGT
DB00683,BE0003681,P06133,PF00201,UDPGT
DB00685,BE0002433,P05177,PF00067,p450
DB00687,BE0002638,P08684,PF00067,p450
DB00687,BE0000131,P80365,PF00106,adh_short
DB00687,BE0000329,P28845,PF00106,adh_short
DB00688,BE0004695,Q9HAW7,PF00201,UDPGT
DB00688,BE0004694,P19224,PF00201,UDPGT
DB00688,BE0003538,O60656,PF00201,UDPGT
DB00688,BE0003679,P16662,PF00201,UDPGT
DB00688,BE0003682,Q9HAW9,PF00201,UDPGT
DB00688,BE0003678,Q9HAW8,PF00201,UDPGT
DB00688,BE0002705,P23141,PF00135,COesterase
DB00688,BE0002638,P08684,PF00067,p450
DB00688,BE0002362,P20815,PF00067,p450
DB00688,BE0002887,P10632,PF00067,p450
DB00688,BE0009693,Q6IPK9,PF00135,COesterase
DB00688,BE0003541,P22309,PF00201,UDPGT
DB00690,BE0002638,P08684,PF00067,p450
DB00690,BE0003533,P05181,PF00067,p450
DB00690,BE0003336,P11509,PF00067,p450
DB00694,BE0002638,P08684,PF00067,p450
DB00694,BE0002362,P20815,PF00067,p450
DB00694,BE0002364,P16435,PF00667,FAD_binding_1
DB00694,BE0002364,P16435,PF00258,Flavodoxin_1
DB00694,BE0002364,P16435,PF00175,NAD_binding_1
DB00694,BE0001111,Q16678,PF00067,p450
DB00694,BE0000747,P15121,PF00248,Aldo_ket_red
DB00694,BE0003074,P16152,PF00106,adh_short
DB00694,BE0004771,O75828,PF00106,adh_short
DB00695,BE0003559,P52209,PF03446,NAD_binding_2
DB00695,BE0003559,P52209,PF00393,6PGD
DB00695,BE0003541,P22309,PF00201,UDPGT
DB00696,BE0002638,P08684,PF00067,p450
DB00697,BE0002433,P05177,PF00067,p450
DB00698,BE0002364,P16435,PF00667,FAD_binding_1
DB00698,BE0002364,P16435,PF00258,Flavodoxin_1
DB00698,BE0002364,P16435,PF00175,NAD_binding_1
DB00699,BE0002363,P10635,PF00067,p450
DB00700,BE0003542,P19099,PF00067,p450
DB00700,BE0002638,P08684,PF00067,p450
DB00700,BE0002362,P20815,PF00067,p450
