drugbank_id,interactant_id,polypeptide_id,resource,identifier
DB00635,BE0004866,P20815,Guide to Pharmacology,1338
DB00635,BE0004866,P20815,UniProtKB,P20815
DB00635,BE0004866,P20815,UniProt Accession,CP3A5_HUMAN
DB00635,BE0004866,P24462,HUGO Gene Nomenclature Committee (HGNC),HGNC:2640
DB00635,BE0004866,P24462,GeneCards,CYP3A7
DB00635,BE0004866,P24462,GenBank Gene Database,D00408
DB00635,BE0004866,P24462,GenBank Protein Database,220149
DB00635,BE0004866,P24462,UniProtKB,P24462
DB00635,BE0004866,P24462,UniProt Accession,CP3A7_HUMAN
DB00635,BE0003336,P11509,HUGO Gene Nomenclature Committee (HGNC),HGNC:2610
DB00635,BE0003336,P11509,GenAtlas,CYP2A6
DB00635,BE0003336,P11509,GeneCards,CYP2A6
DB00635,BE0003336,P11509,GenBank Gene Database,X13897
DB00635,BE0003336,P11509,Guide to Pharmacology,1321
DB00635,BE0003336,P11509,UniProtKB,P11509
DB00635,BE0003336,P11509,UniProt Accession,CP2A6_HUMAN
DB00635,BE0001111,Q16678,HUGO Gene Nomenclature Committee (HGNC),HGNC:2597
DB00635,BE0001111,Q16678,GenAtlas,CYP1B1
DB00635,BE0001111,Q16678,GeneCards,CYP1B1
DB00635,BE0001111,Q16678,GenBank Gene Database,U03688
DB00635,BE0001111,Q16678,GenBank Protein Database,501031
DB00635,BE0001111,Q16678,Guide to Pharmacology,1320
DB00635,BE0001111,Q16678,UniProtKB,Q16678
DB00635,BE0001111,Q16678,UniProt Accession,CP1B1_HUMAN
DB00635,BE0003549,P20813,HUGO Gene Nomenclature Committee (HGNC),HGNC:2615
DB00635,BE0003549,P20813,GeneCards,CYP2B6
DB00635,BE0003549,P20813,GenBank Gene Database,M29874
DB00635,BE0003549,P20813,GenBank Protein Database,181296
DB00635,BE0003549,P20813,Guide to Pharmacology,1324
DB00635,BE0003549,P20813,UniProtKB,P20813
DB00635,BE0003549,P20813,UniProt Accession,CP2B6_HUMAN
DB00635,BE0002887,P10632,HUGO Gene Nomenclature Committee (HGNC),HGNC:2622
DB00635,BE0002887,P10632,GenAtlas,CYP2C8
DB00635,BE0002887,P10632,GeneCards,CYP2C8
DB00635,BE0002887,P10632,GenBank Gene Database,M17397
DB00635,BE0002887,P10632,Guide to Pharmacology,1325
DB00635,BE0002887,P10632,UniProtKB,P10632
DB00635,BE0002887,P10632,UniProt Accession,CP2C8_HUMAN
DB00635,BE0002793,P11712,HUGO Gene Nomenclature Committee (HGNC),HGNC:2623
DB00635,BE0002793,P11712,GenAtlas,CYP2C9
DB00635,BE0002793,P11712,GeneCards,CYP2C9
DB00635,BE0002793,P11712,GenBank Gene Database,AY341248
DB00635,BE0002793,P11712,Guide to Pharmacology,1326
DB00635,BE0002793,P11712,UniProtKB,P11712
DB00635,BE0002793,P11712,UniProt Accession,CP2C9_HUMAN
DB00635,BE0000329,P28845,HUGO Gene Nomenclature Committee (HGNC),HGNC:5208
DB00635,BE0000329,P28845,GenAtlas,HSD11B1
DB00635,BE0000329,P28845,GeneCards,HSD11B1
DB00635,BE0000329,P28845,GenBank Gene Database,M76665
DB00635,BE0000329,P28845,GenBank Protein Database,179475
DB00635,BE0000329,P28845,Guide to Pharmacology,2763
DB00635,BE0000329,P28845,UniProtKB,P28845
DB00635,BE0000329,P28845,UniProt Accession,DHI1_HUMAN
DB00635,BE0002638,P08684,HUGO Gene Nomenclature Committee (HGNC),HGNC:2637
DB00635,BE0002638,P08684,GenAtlas,CYP3A4
DB00635,BE0002638,P08684,GeneCards,CYP3A4
DB00635,BE0002638,P08684,GenBank Gene Database,M18907
DB00635,BE0002638,P08684,Guide to Pharmacology,1337
DB00635,BE0002638,P08684,UniProtKB,P08684
DB00635,BE0002638,P08684,UniProt Accession,CP3A4_HUMAN
DB00636,BE0003543,P04798,HUGO Gene Nomenclature Committee (HGNC),HGNC:2595
DB00636,BE0003543,P04798,GeneCards,CYP1A1
DB00636,BE0003543,P04798,GenBank Gene Database,K03191
DB00636,BE0003543,P04798,GenBank Protein Database,181276
DB00636,BE0003543,P04798,Guide to Pharmacology,1318
DB00636,BE0003543,P04798,UniProtKB,P04798
DB00636,BE0003543,P04798,UniProt Accession,CP1A1_HUMAN
DB00636,BE0000421,Q02928,HUGO Gene Nomenclature Committee (HGNC),HGNC:2642
DB00636,BE0000421,Q02928,GenAtlas,CYP4A11
DB00636,BE0000421,Q02928,GeneCards,CYP4A11
DB00636,BE0000421,Q02928,GenBank Gene Database,L04751
DB00636,BE0000421,Q02928,GenBank Protein Database,181397
DB00636,BE0000421,Q02928,Guide to Pharmacology,1341
DB00636,BE0000421,Q02928,UniProtKB,Q02928
DB00636,BE0000421,Q02928,UniProt Accession,CP4AB_HUMAN
DB00636,BE0002638,P08684,HUGO Gene Nomenclature Committee (HGNC),HGNC:2637
DB00636,BE0002638,P08684,GenAtlas,CYP3A4
DB00636,BE0002638,P08684,GeneCards,CYP3A4
DB00636,BE0002638,P08684,GenBank Gene Database,M18907
DB00636,BE0002638,P08684,Guide to Pharmacology,1337
DB00636,BE0002638,P08684,UniProtKB,P08684
DB00636,BE0002638,P08684,UniProt Accession,CP3A4_HUMAN
DB00636,BE0002189,P09210,HUGO Gene Nomenclature Committee (HGNC),HGNC:4627
DB00636,BE0002189,P09210,GenAtlas,GSTA2
DB00636,BE0002189,P09210,GeneCards,GSTA2
DB00636,BE0002189,P09210,GenBank Gene Database,M16594
DB00636,BE0002189,P09210,GenBank Protein Database,306811
DB00636,BE0002189,P09210,UniProtKB,P09210
DB00636,BE0002189,P09210,UniProt Accession,GSTA2_HUMAN
DB00636,BE0003533,P05181,HUGO Gene Nomenclature Committee (HGNC),HGNC:2631
DB00636,BE0003533,P05181,GeneCards,CYP2E1
DB00636,BE0003533,P05181,GenBank Gene Database,J02625
DB00636,BE0003533,P05181,GenBank Protein Database,181360
DB00636,BE0003533,P05181,Guide to Pharmacology,1330
DB00636,BE0003533,P05181,UniProtKB,P05181
DB00636,BE0003533,P05181,UniProt Accession,CP2E1_HUMAN
DB00637,BE0002638,P08684,HUGO Gene Nomenclature Committee (HGNC),HGNC:2637
DB00637,BE0002638,P08684,GenAtlas,CYP3A4
DB00637,BE0002638,P08684,GeneCards,CYP3A4
DB00637,BE0002638,P08684,GenBank Gene Database,M18907
DB00637,BE0002638,P08684,Guide to Pharmacology,1337
DB00637,BE0002638,P08684,UniProtKB,P08684
DB00637,BE0002638,P08684,UniProt Accession,CP3A4_HUMAN
DB00637,BE0002362,P20815,HUGO Gene Nomenclature Committee (HGNC),HGNC:2638
DB00637,BE0002362,P20815,GenAtlas,CYP3A5
DB00637,BE0002362,P20815,GeneCards,CYP3A5
DB00637,BE0002362,P20815,GenBank Gene Database,J04813
DB00637,BE0002362,P20815,GenBank Protein Database,181346
DB00637,BE0002362,P20815,Guide to Pharmacology,1338
DB00637,BE0002362,P20815,UniProtKB,P20815
DB00637,BE0002362,P20815,UniProt Accession,CP3A5_HUMAN
DB00637,BE0003612,P24462,HUGO Gene Nomenclature Committee (HGNC),HGNC:2640
DB00637,BE0003612,P24462,GeneCards,CYP3A7
DB00637,BE0003612,P24462,GenBank Gene Database,D00408
DB00637,BE0003612,P24462,GenBank Protein Database,220149
DB00637,BE0003612,P24462,UniProtKB,P24462
DB00637,BE0003612,P24462,UniProt Accession,CP3A7_HUMAN
DB00637,BE0002363,P10635,HUGO Gene Nomenclature Committee (HGNC),HGNC:2625
DB00637,BE0002363,P10635,GenAtlas,CYP2D6
DB00637,BE0002363,P10635,GeneCards,CYP2D6
DB00637,BE0002363,P10635,GenBank Gene Database,M20403
DB00637,BE0002363,P10635,GenBank Protein Database,181350
DB00637,BE0002363,P10635,Guide to Pharmacology,1329
DB00637,BE0002363,P10635,UniProtKB,P10635
DB00637,BE0002363,P10635,UniProt Accession,CP2D6_HUMAN
DB00637,BE0003683,P51589,HUGO Gene Nomenclature Committee (HGNC),HGNC:2634
DB00637,BE0003683,P51589,GeneCards,CYP2J2
DB00637,BE0003683,P51589,GenBank Gene Database,U37143
DB00637,BE0003683,P51589,GenBank Protein Database,18254513
DB00637,BE0003683,P51589,Guide to Pharmacology,1332
DB00637,BE0003683,P51589,UniProtKB,P51589
DB00637,BE0003683,P51589,UniProt Accession,CP2J2_HUMAN
DB00640,BE0001262,P00568,HUGO Gene Nomenclature Committee (HGNC),HGNC:361
DB00640,BE0001262,P00568,GenAtlas,AK1
DB00640,BE0001262,P00568,GeneCards,AK1
DB00640,BE0001262,P00568,GenBank Gene Database,J04809
DB00640,BE0001262,P00568,GenBank Protein Database,178322
DB00640,BE0001262,P00568,UniProtKB,P00568
DB00640,BE0001262,P00568,UniProt Accession,KAD1_HUMAN
DB00640,BE0003106,P15531,HUGO Gene Nomenclature Committee (HGNC),HGNC:7849
DB00640,BE0003106,P15531,GenAtlas,NME1
DB00640,BE0003106,P15531,GeneCards,NME1
DB00640,BE0003106,P15531,GenBank Gene Database,X75598
DB00640,BE0003106,P15531,UniProtKB,P15531
DB00640,BE0003106,P15531,UniProt Accession,NDKA_HUMAN
DB00640,BE0003281,P22392,HUGO Gene Nomenclature Committee (HGNC),HGNC:7850
DB00640,BE0003281,P22392,GenAtlas,NME2
DB00640,BE0003281,P22392,GeneCards,NME2
DB00640,BE0003281,P22392,GenBank Gene Database,X58965
DB00640,BE0003281,P22392,UniProtKB,P22392
DB00640,BE0003281,P22392,UniProt Accession,NDKB_HUMAN
DB00640,BE0000250,P00491,HUGO Gene Nomenclature Committee (HGNC),HGNC:7892
DB00640,BE0000250,P00491,GenAtlas,NP
DB00640,BE0000250,P00491,GeneCards,PNP
DB00640,BE0000250,P00491,GenBank Gene Database,X00737
DB00640,BE0000250,P00491,GenBank Protein Database,35565
DB00640,BE0000250,P00491,Guide to Pharmacology,2841
DB00640,BE0000250,P00491,UniProtKB,P00491
DB00640,BE0000250,P00491,UniProt Accession,PNPH_HUMAN
DB00640,BE0002204,P47989,HUGO Gene Nomenclature Committee (HGNC),HGNC:12805
DB00640,BE0002204,P47989,GenAtlas,XDH
DB00640,BE0002204,P47989,GeneCards,XDH
DB00640,BE0002204,P47989,GenBank Gene Database,D11456
DB00640,BE0002204,P47989,GenBank Protein Database,10336525
DB00640,BE0002204,P47989,Guide to Pharmacology,2646
DB00640,BE0002204,P47989,UniProtKB,P47989
DB00640,BE0002204,P47989,UniProt Accession,XDH_HUMAN
DB00640,BE0002214,P00813,HUGO Gene Nomenclature Committee (HGNC),HGNC:186
DB00640,BE0002214,P00813,GenAtlas,ADA
DB00640,BE0002214,P00813,GeneCards,ADA
DB00640,BE0002214,P00813,GenBank Gene Database,X02994
DB00640,BE0002214,P00813,GenBank Protein Database,28380
DB00640,BE0002214,P00813,Guide to Pharmacology,1230
DB00640,BE0002214,P00813,UniProtKB,P00813
DB00640,BE0002214,P00813,UniProt Accession,ADA_HUMAN
DB00640,BE0003540,P55263,HUGO Gene Nomenclature Committee (HGNC),HGNC:257
DB00640,BE0003540,P55263,GeneCards,ADK
DB00640,BE0003540,P55263,GenBank Gene Database,U50196
DB00640,BE0003540,P55263,GenBank Protein Database,1224125
DB00640,BE0003540,P55263,Guide to Pharmacology,1231
DB00640,BE0003540,P55263,UniProtKB,P55263
DB00640,BE0003540,P55263,UniProt Accession,ADK_HUMAN
DB00641,BE0002638,P08684,HUGO Gene Nomenclature Committee (HGNC),HGNC:2637
DB00641,BE0002638,P08684,GenAtlas,CYP3A4
DB00641,BE0002638,P08684,GeneCards,CYP3A4
DB00641,BE0002638,P08684,GenBank Gene Database,M18907
DB00641,BE0002638,P08684,Guide to Pharmacology,1337
DB00641,BE0002638,P08684,UniProtKB,P08684
DB00641,BE0002638,P08684,UniProt Accession,CP3A4_HUMAN
DB00641,BE0002362,P20815,HUGO Gene Nomenclature Committee (HGNC),HGNC:2638
DB00641,BE0002362,P20815,GenAtlas,CYP3A5
DB00641,BE0002362,P20815,GeneCards,CYP3A5
DB00641,BE0002362,P20815,GenBank Gene Database,J04813
DB00641,BE0002362,P20815,GenBank Protein Database,181346
DB00641,BE0002362,P20815,Guide to Pharmacology,1338
DB00641,BE0002362,P20815,UniProtKB,P20815
DB00641,BE0002362,P20815,UniProt Accession,CP3A5_HUMAN
DB00641,BE0002887,P10632,HUGO Gene Nomenclature Committee (HGNC),HGNC:2622
DB00641,BE0002887,P10632,GenAtlas,CYP2C8
DB00641,BE0002887,P10632,GeneCards,CYP2C8
DB00641,BE0002887,P10632,GenBank Gene Database,M17397
DB00641,BE0002887,P10632,Guide to Pharmacology,1325
DB00641,BE0002887,P10632,UniProtKB,P10632
DB00641,BE0002887,P10632,UniProt Accession,CP2C8_HUMAN
DB00641,BE0002793,P11712,HUGO Gene Nomenclature Committee (HGNC),HGNC:2623
DB00641,BE0002793,P11712,GenAtlas,CYP2C9
DB00641,BE0002793,P11712,GeneCards,CYP2C9
DB00641,BE0002793,P11712,GenBank Gene Database,AY341248
DB00641,BE0002793,P11712,Guide to Pharmacology,1326
DB00641,BE0002793,P11712,UniProtKB,P11712
DB00641,BE0002793,P11712,UniProt Accession,CP2C9_HUMAN
DB00641,BE0002363,P10635,HUGO Gene Nomenclature Committee (HGNC),HGNC:2625
DB00641,BE0002363,P10635,GenAtlas,CYP2D6
DB00641,BE0002363,P10635,GeneCards,CYP2D6
DB00641,BE0002363,P10635,GenBank Gene Database,M20403
DB00641,BE0002363,P10635,GenBank Protein Database,181350
DB00641,BE0002363,P10635,Guide to Pharmacology,1329
DB00641,BE0002363,P10635,UniProtKB,P10635
DB00641,BE0002363,P10635,UniProt Accession,CP2D6_HUMAN
DB00641,BE0003549,P20813,HUGO Gene Nomenclature Committee (HGNC),HGNC:2615
DB00641,BE0003549,P20813,GeneCards,CYP2B6
DB00641,BE0003549,P20813,GenBank Gene Database,M29874
DB00641,BE0003549,P20813,GenBank Protein Database,181296
DB00641,BE0003549,P20813,Guide to Pharmacology,1324
DB00641,BE0003549,P20813,UniProtKB,P20813
DB00641,BE0003549,P20813,UniProt Accession,CP2B6_HUMAN
DB00641,BE0003541,P22309,HUGO Gene Nomenclature Committee (HGNC),HGNC:12530
DB00641,BE0003541,P22309,GeneCards,UGT1A1
DB00641,BE0003541,P22309,GenBank Gene Database,M57899
DB00641,BE0003541,P22309,GenBank Protein Database,184473
DB00641,BE0003541,P22309,Guide to Pharmacology,2990
DB00641,BE0003541,P22309,UniProtKB,P22309
DB00641,BE0003541,P22309,UniProt Accession,UD11_HUMAN
DB00641,BE0003677,P35503,HUGO Gene Nomenclature Committee (HGNC),HGNC:12535
DB00641,BE0003677,P35503,GeneCards,UGT1A3
DB00641,BE0003677,P35503,GenBank Gene Database,M84127
DB00641,BE0003677,P35503,GenBank Protein Database,340135
DB00641,BE0003677,P35503,UniProtKB,P35503
DB00641,BE0003677,P35503,UniProt Accession,UD13_HUMAN
DB00641,BE0003679,P16662,HUGO Gene Nomenclature Committee (HGNC),HGNC:12554
DB00641,BE0003679,P16662,GeneCards,UGT2B7
DB00641,BE0003679,P16662,GenBank Gene Database,J05428
DB00641,BE0003679,P16662,GenBank Protein Database,340080
DB00641,BE0003679,P16662,UniProtKB,P16662
DB00641,BE0003679,P16662,UniProt Accession,UD2B7_HUMAN
DB00641,BE0003536,P33261,HUGO Gene Nomenclature Committee (HGNC),HGNC:2621
DB00641,BE0003536,P33261,GeneCards,CYP2C19
DB00641,BE0003536,P33261,GenBank Gene Database,M61854
DB00641,BE0003536,P33261,GenBank Protein Database,181344
DB00641,BE0003536,P33261,Guide to Pharmacology,1328
DB00641,BE0003536,P33261,UniProtKB,P33261
DB00641,BE0003536,P33261,UniProt Accession,CP2CJ_HUMAN
DB00641,BE0004712,O00748,HUGO Gene Nomenclature Committee (HGNC),HGNC:1864
DB00641,BE0004712,O00748,GeneCards,CES2
DB00641,BE0004712,O00748,UniProtKB,O00748
DB00641,BE0004712,O00748,UniProt Accession,EST2_HUMAN
DB00641,BE0002705,P23141,HUGO Gene Nomenclature Committee (HGNC),HGNC:1863
DB00641,BE0002705,P23141,GenAtlas,CES1
DB00641,BE0002705,P23141,GeneCards,CES1
DB00641,BE0002705,P23141,GenBank Gene Database,M73499
DB00641,BE0002705,P23141,Guide to Pharmacology,2592
DB00641,BE0002705,P23141,UniProtKB,P23141
DB00641,BE0002705,P23141,UniProt Accession,EST1_HUMAN
DB00642,BE0001204,Q99808,HUGO Gene Nomenclature Committee (HGNC),HGNC:11003
DB00642,BE0001204,Q99808,GenAtlas,SLC29A1
DB00642,BE0001204,Q99808,GeneCards,SLC29A1
DB00642,BE0001204,Q99808,GenBank Gene Database,U81375
DB00642,BE0001204,Q99808,GenBank Protein Database,1845345
DB00642,BE0001204,Q99808,Guide to Pharmacology,1117
DB00642,BE0001204,Q99808,UniProtKB,Q99808
DB00642,BE0001204,Q99808,UniProt Accession,S29A1_HUMAN
DB00642,BE0002804,P27707,HUGO Gene Nomenclature Committee (HGNC),HGNC:2704
DB00642,BE0002804,P27707,GenAtlas,DCK
DB00642,BE0002804,P27707,GeneCards,DCK
DB00642,BE0002804,P27707,GenBank Gene Database,M60527
DB00642,BE0002804,P27707,UniProtKB,P27707
DB00642,BE0002804,P27707,UniProt Accession,DCK_HUMAN
DB00643,BE0003543,P04798,HUGO Gene Nomenclature Committee (HGNC),HGNC:2595
DB00643,BE0003543,P04798,GeneCards,CYP1A1
DB00643,BE0003543,P04798,GenBank Gene Database,K03191
DB00643,BE0003543,P04798,GenBank Protein Database,181276
DB00643,BE0003543,P04798,Guide to Pharmacology,1318
DB00643,BE0003543,P04798,UniProtKB,P04798
DB00643,BE0003543,P04798,UniProt Accession,CP1A1_HUMAN
DB00643,BE0004866,P08684,HUGO Gene Nomenclature Committee (HGNC),HGNC:2637
DB00643,BE0004866,P08684,GenAtlas,CYP3A4
DB00643,BE0004866,P08684,GeneCards,CYP3A4
DB00643,BE0004866,P08684,GenBank Gene Database,M18907
DB00643,BE0004866,P08684,Guide to Pharmacology,1337
DB00643,BE0004866,P08684,UniProtKB,P08684
DB00643,BE0004866,P08684,UniProt Accession,CP3A4_HUMAN
DB00643,BE0004866,Q9HB55,HUGO Gene Nomenclature Committee (HGNC),HGNC:17450
DB00643,BE0004866,Q9HB55,GeneCards,CYP3A43
DB00643,BE0004866,Q9HB55,GenBank Gene Database,AF319634
DB00643,BE0004866,Q9HB55,GenBank Protein Database,12642642
DB00643,BE0004866,Q9HB55,UniProtKB,Q9HB55
DB00643,BE0004866,Q9HB55,UniProt Accession,CP343_HUMAN
DB00643,BE0004866,P20815,HUGO Gene Nomenclature Committee (HGNC),HGNC:2638
DB00643,BE0004866,P20815,GenAtlas,CYP3A5
DB00643,BE0004866,P20815,GeneCards,CYP3A5
DB00643,BE0004866,P20815,GenBank Gene Database,J04813
DB00643,BE0004866,P20815,GenBank Protein Database,181346
DB00643,BE0004866,P20815,Guide to Pharmacology,1338
DB00643,BE0004866,P20815,UniProtKB,P20815
DB00643,BE0004866,P20815,UniProt Accession,CP3A5_HUMAN
DB00643,BE0004866,P24462,HUGO Gene Nomenclature Committee (HGNC),HGNC:2640
DB00643,BE0004866,P24462,GeneCards,CYP3A7
DB00643,BE0004866,P24462,GenBank Gene Database,D00408
DB00643,BE0004866,P24462,GenBank Protein Database,220149
DB00643,BE0004866,P24462,UniProtKB,P24462
DB00643,BE0004866,P24462,UniProt Accession,CP3A7_HUMAN
DB00647,BE0002363,P10635,HUGO Gene Nomenclature Committee (HGNC),HGNC:2625
DB00647,BE0002363,P10635,GenAtlas,CYP2D6
DB00647,BE0002363,P10635,GeneCards,CYP2D6
DB00647,BE0002363,P10635,GenBank Gene Database,M20403
DB00647,BE0002363,P10635,GenBank Protein Database,181350
DB00647,BE0002363,P10635,Guide to Pharmacology,1329
DB00647,BE0002363,P10635,UniProtKB,P10635
DB00647,BE0002363,P10635,UniProt Accession,CP2D6_HUMAN
DB00647,BE0002638,P08684,HUGO Gene Nomenclature Committee (HGNC),HGNC:2637
DB00647,BE0002638,P08684,GenAtlas,CYP3A4
DB00647,BE0002638,P08684,GeneCards,CYP3A4
DB00647,BE0002638,P08684,GenBank Gene Database,M18907
DB00647,BE0002638,P08684,Guide to Pharmacology,1337
DB00647,BE0002638,P08684,UniProtKB,P08684
DB00647,BE0002638,P08684,UniProt Accession,CP3A4_HUMAN
DB00647,BE0004866,P08684,HUGO Gene Nomenclature Committee (HGNC),HGNC:2637
DB00647,BE0004866,P08684,GenAtlas,CYP3A4
DB00647,BE0004866,P08684,GeneCards,CYP3A4
DB00647,BE0004866,P08684,GenBank Gene Database,M18907
DB00647,BE0004866,P08684,Guide to Pharmacology,1337
DB00647,BE0004866,P08684,UniProtKB,P08684
DB00647,BE0004866,P08684,UniProt Accession,CP3A4_HUMAN
DB00647,BE0004866,Q9HB55,HUGO Gene Nomenclature Committee (HGNC),HGNC:17450
DB00647,BE0004866,Q9HB55,GeneCards,CYP3A43
DB00647,BE0004866,Q9HB55,GenBank Gene Database,AF319634
DB00647,BE0004866,Q9HB55,GenBank Protein Database,12642642
DB00647,BE0004866,Q9HB55,UniProtKB,Q9HB55
DB00647,BE0004866,Q9HB55,UniProt Accession,CP343_HUMAN
DB00647,BE0004866,P20815,HUGO Gene Nomenclature Committee (HGNC),HGNC:2638
DB00647,BE0004866,P20815,GenAtlas,CYP3A5
DB00647,BE0004866,P20815,GeneCards,CYP3A5
DB00647,BE0004866,P20815,GenBank Gene Database,J04813
DB00647,BE0004866,P20815,GenBank Protein Database,181346
DB00647,BE0004866,P20815,Guide to Pharmacology,1338
DB00647,BE0004866,P20815,UniProtKB,P20815
DB00647,BE0004866,P20815,UniProt Accession,CP3A5_HUMAN
DB00647,BE0004866,P24462,HUGO Gene Nomenclature Committee (HGNC),HGNC:2640
DB00647,BE0004866,P24462,GeneCards,CYP3A7
DB00647,BE0004866,P24462,GenBank Gene Database,D00408
DB00647,BE0004866,P24462,GenBank Protein Database,220149
DB00647,BE0004866,P24462,UniProtKB,P24462
DB00647,BE0004866,P24462,UniProt Accession,CP3A7_HUMAN
DB00647,BE0003681,P06133,HUGO Gene Nomenclature Committee (HGNC),HGNC:12553
DB00647,BE0003681,P06133,GeneCards,UGT2B4
DB00647,BE0003681,P06133,GenBank Gene Database,Y00317
DB00647,BE0003681,P06133,GenBank Protein Database,37589
DB00647,BE0003681,P06133,UniProtKB,P06133
DB00647,BE0003681,P06133,UniProt Accession,UD2B4_HUMAN
DB00648,BE0002638,P08684,HUGO Gene Nomenclature Committee (HGNC),HGNC:2637
DB00648,BE0002638,P08684,GenAtlas,CYP3A4
DB00648,BE0002638,P08684,GeneCards,CYP3A4
DB00648,BE0002638,P08684,GenBank Gene Database,M18907
DB00648,BE0002638,P08684,Guide to Pharmacology,1337
DB00648,BE0002638,P08684,UniProtKB,P08684
DB00648,BE0002638,P08684,UniProt Accession,CP3A4_HUMAN
DB00648,BE0002362,P20815,HUGO Gene Nomenclature Committee (HGNC),HGNC:2638
DB00648,BE0002362,P20815,GenAtlas,CYP3A5
DB00648,BE0002362,P20815,GeneCards,CYP3A5
DB00648,BE0002362,P20815,GenBank Gene Database,J04813
DB00648,BE0002362,P20815,GenBank Protein Database,181346
DB00648,BE0002362,P20815,Guide to Pharmacology,1338
DB00648,BE0002362,P20815,UniProtKB,P20815
DB00648,BE0002362,P20815,UniProt Accession,CP3A5_HUMAN
DB00648,BE0003612,P24462,HUGO Gene Nomenclature Committee (HGNC),HGNC:2640
DB00648,BE0003612,P24462,GeneCards,CYP3A7
DB00648,BE0003612,P24462,GenBank Gene Database,D00408
DB00648,BE0003612,P24462,GenBank Protein Database,220149
DB00648,BE0003612,P24462,UniProtKB,P24462
DB00648,BE0003612,P24462,UniProt Accession,CP3A7_HUMAN
DB00655,BE0002638,P08684,HUGO Gene Nomenclature Committee (HGNC),HGNC:2637
DB00655,BE0002638,P08684,GenAtlas,CYP3A4
DB00655,BE0002638,P08684,GeneCards,CYP3A4
DB00655,BE0002638,P08684,GenBank Gene Database,M18907
DB00655,BE0002638,P08684,Guide to Pharmacology,1337
DB00655,BE0002638,P08684,UniProtKB,P08684
DB00655,BE0002638,P08684,UniProt Accession,CP3A4_HUMAN
DB00655,BE0001111,Q16678,HUGO Gene Nomenclature Committee (HGNC),HGNC:2597
DB00655,BE0001111,Q16678,GenAtlas,CYP1B1
DB00655,BE0001111,Q16678,GeneCards,CYP1B1
DB00655,BE0001111,Q16678,GenBank Gene Database,U03688
DB00655,BE0001111,Q16678,GenBank Protein Database,501031
DB00655,BE0001111,Q16678,Guide to Pharmacology,1320
DB00655,BE0001111,Q16678,UniProtKB,Q16678
DB00655,BE0001111,Q16678,UniProt Accession,CP1B1_HUMAN
DB00655,BE0003549,P20813,HUGO Gene Nomenclature Committee (HGNC),HGNC:2615
DB00655,BE0003549,P20813,GeneCards,CYP2B6
DB00655,BE0003549,P20813,GenBank Gene Database,M29874
DB00655,BE0003549,P20813,GenBank Protein Database,181296
DB00655,BE0003549,P20813,Guide to Pharmacology,1324
DB00655,BE0003549,P20813,UniProtKB,P20813
DB00655,BE0003549,P20813,UniProt Accession,CP2B6_HUMAN
DB00655,BE0002793,P11712,HUGO Gene Nomenclature Committee (HGNC),HGNC:2623
DB00655,BE0002793,P11712,GenAtlas,CYP2C9
DB00655,BE0002793,P11712,GeneCards,CYP2C9
DB00655,BE0002793,P11712,GenBank Gene Database,AY341248
DB00655,BE0002793,P11712,Guide to Pharmacology,1326
DB00655,BE0002793,P11712,UniProtKB,P11712
DB00655,BE0002793,P11712,UniProt Accession,CP2C9_HUMAN
DB00655,BE0003533,P05181,HUGO Gene Nomenclature Committee (HGNC),HGNC:2631
DB00655,BE0003533,P05181,GeneCards,CYP2E1
DB00655,BE0003533,P05181,GenBank Gene Database,J02625
DB00655,BE0003533,P05181,GenBank Protein Database,181360
DB00655,BE0003533,P05181,Guide to Pharmacology,1330
DB00655,BE0003533,P05181,UniProtKB,P05181
DB00655,BE0003533,P05181,UniProt Accession,CP2E1_HUMAN
DB00655,BE0002362,P20815,HUGO Gene Nomenclature Committee (HGNC),HGNC:2638
DB00655,BE0002362,P20815,GenAtlas,CYP3A5
DB00655,BE0002362,P20815,GeneCards,CYP3A5
DB00655,BE0002362,P20815,GenBank Gene Database,J04813
DB00655,BE0002362,P20815,GenBank Protein Database,181346
DB00655,BE0002362,P20815,Guide to Pharmacology,1338
DB00655,BE0002362,P20815,UniProtKB,P20815
DB00655,BE0002362,P20815,UniProt Accession,CP3A5_HUMAN
DB00655,BE0002433,P05177,HUGO Gene Nomenclature Committee (HGNC),HGNC:2596
DB00655,BE0002433,P05177,GenAtlas,CYP1A2
DB00655,BE0002433,P05177,GeneCards,CYP1A2
DB00655,BE0002433,P05177,GenBank Gene Database,Z00036
DB00655,BE0002433,P05177,Guide to Pharmacology,1319
DB00655,BE0002433,P05177,UniProtKB,P05177
DB00655,BE0002433,P05177,UniProt Accession,CP1A2_HUMAN
DB00655,BE0003543,P04798,HUGO Gene Nomenclature Committee (HGNC),HGNC:2595
DB00655,BE0003543,P04798,GeneCards,CYP1A1
DB00655,BE0003543,P04798,GenBank Gene Database,K03191
DB00655,BE0003543,P04798,GenBank Protein Database,181276
DB00655,BE0003543,P04798,Guide to Pharmacology,1318
DB00655,BE0003543,P04798,UniProtKB,P04798
DB00655,BE0003543,P04798,UniProt Accession,CP1A1_HUMAN
DB00656,BE0002638,P08684,HUGO Gene Nomenclature Committee (HGNC),HGNC:2637
DB00656,BE0002638,P08684,GenAtlas,CYP3A4
DB00656,BE0002638,P08684,GeneCards,CYP3A4
DB00656,BE0002638,P08684,GenBank Gene Database,M18907
DB00656,BE0002638,P08684,Guide to Pharmacology,1337
DB00656,BE0002638,P08684,UniProtKB,P08684
