drugbank_id,interactant_id,polypeptide_id,synonym
DB00564,BE0003541,P22309,UGT1*1
DB00564,BE0003541,P22309,UGT1A1
DB00564,BE0004694,P19224,2.4.1.17
DB00564,BE0004694,P19224,GNT1
DB00564,BE0004694,P19224,Phenol-metabolizing UDP-glucuronosyltransferase
DB00564,BE0004694,P19224,UDP-glucuronosyltransferase 1-F
DB00564,BE0004694,P19224,UDP-glucuronosyltransferase 1A6
DB00564,BE0004694,P19224,UDPGT 1-6
DB00564,BE0004694,P19224,UGT-1F
DB00564,BE0004694,P19224,UGT1
DB00564,BE0004694,P19224,UGT1-06
DB00564,BE0004694,P19224,UGT1.6
DB00564,BE0004694,P19224,UGT1*6
DB00564,BE0004694,P19224,UGT1F
DB00564,BE0004695,Q9HAW7,2.4.1.17
DB00564,BE0004695,Q9HAW7,GNT1
DB00564,BE0004695,Q9HAW7,UDP-glucuronosyltransferase 1-7
DB00564,BE0004695,Q9HAW7,UDP-glucuronosyltransferase 1-G
DB00564,BE0004695,Q9HAW7,UDPGT 1-7
DB00564,BE0004695,Q9HAW7,UGT-1G
DB00564,BE0004695,Q9HAW7,UGT1
DB00564,BE0004695,Q9HAW7,UGT1-07
DB00564,BE0004695,Q9HAW7,UGT1.7
DB00564,BE0004695,Q9HAW7,UGT1*7
DB00564,BE0004695,Q9HAW7,UGT1A7
DB00564,BE0004695,Q9HAW7,UGT1G
DB00568,BE0002363,P10635,1.14.14.-
DB00568,BE0002363,P10635,Cholesterol 25-hydroxylase
DB00568,BE0002363,P10635,CYP2DL1
DB00568,BE0002363,P10635,CYPIID6
DB00568,BE0002363,P10635,Cytochrome P450-DB1
DB00568,BE0002363,P10635,Debrisoquine 4-hydroxylase
DB00568,BE0002793,P11712,(R)-limonene 6-monooxygenase
DB00568,BE0002793,P11712,(S)-limonene 6-monooxygenase
DB00568,BE0002793,P11712,(S)-limonene 7-monooxygenase
DB00568,BE0002793,P11712,1.14.14.1
DB00568,BE0002793,P11712,Cholesterol 25-hydroxylase
DB00568,BE0002793,P11712,CYP2C10
DB00568,BE0002793,P11712,CYPIIC9
DB00568,BE0002793,P11712,Cytochrome P-450MP
DB00568,BE0002793,P11712,Cytochrome P450 MP-4
DB00568,BE0002793,P11712,Cytochrome P450 MP-8
DB00568,BE0002793,P11712,Cytochrome P450 PB-1
DB00568,BE0002793,P11712,S-mephenytoin 4-hydroxylase
DB00568,BE0002433,P05177,1.14.14.1
DB00568,BE0002433,P05177,Cholesterol 25-hydroxylase
DB00568,BE0002433,P05177,CYPIA2
DB00568,BE0002433,P05177,Cytochrome P(3)450
DB00568,BE0002433,P05177,Cytochrome P450 4
DB00568,BE0002433,P05177,Cytochrome P450-P3
DB00568,BE0002433,P05177,Hydroperoxy icosatetraenoate dehydratase
DB00568,BE0003549,P20813,"1,4-cineole 2-exo-monooxygenase"
DB00568,BE0003549,P20813,1.14.13.-
DB00568,BE0003549,P20813,CYPIIB6
DB00568,BE0003549,P20813,Cytochrome P450 IIB1
DB00568,BE0003336,P11509,"1,4-cineole 2-exo-monooxygenase"
DB00568,BE0003336,P11509,1.14.14.-
DB00568,BE0003336,P11509,Coumarin 7-hydroxylase
DB00568,BE0003336,P11509,CYP2A3
DB00568,BE0003336,P11509,CYPIIA6
DB00568,BE0003336,P11509,Cytochrome P450 IIA3
DB00568,BE0003336,P11509,Cytochrome P450(I)
DB00568,BE0003543,P04798,1.14.14.1
DB00568,BE0003543,P04798,CYPIA1
DB00568,BE0003543,P04798,Cytochrome P450 form 6
DB00568,BE0003543,P04798,Cytochrome P450-C
DB00568,BE0003543,P04798,Cytochrome P450-P1
DB00568,BE0003543,P04798,Hydroperoxy icosatetraenoate dehydratase
DB00568,BE0002638,P08684,"1,4-cineole 2-exo-monooxygenase"
DB00568,BE0002638,P08684,"1,8-cineole 2-exo-monooxygenase"
DB00568,BE0002638,P08684,1.14.14.1
DB00568,BE0002638,P08684,Albendazole monooxygenase (sulfoxide-forming)
DB00568,BE0002638,P08684,Albendazole sulfoxidase
DB00568,BE0002638,P08684,Cholesterol 25-hydroxylase
DB00568,BE0002638,P08684,CYP3A3
DB00568,BE0002638,P08684,CYPIIIA3
DB00568,BE0002638,P08684,CYPIIIA4
DB00568,BE0002638,P08684,Cytochrome P450 3A3
DB00568,BE0002638,P08684,Cytochrome P450 HLp
DB00568,BE0002638,P08684,Cytochrome P450 NF-25
DB00568,BE0002638,P08684,Cytochrome P450-PCN1
DB00568,BE0002638,P08684,Nifedipine oxidase
DB00568,BE0002638,P08684,Quinine 3-monooxygenase
DB00570,BE0002363,P10635,1.14.14.-
DB00570,BE0002363,P10635,Cholesterol 25-hydroxylase
DB00570,BE0002363,P10635,CYP2DL1
DB00570,BE0002363,P10635,CYPIID6
DB00570,BE0002363,P10635,Cytochrome P450-DB1
DB00570,BE0002363,P10635,Debrisoquine 4-hydroxylase
DB00570,BE0002638,P08684,"1,4-cineole 2-exo-monooxygenase"
DB00570,BE0002638,P08684,"1,8-cineole 2-exo-monooxygenase"
DB00570,BE0002638,P08684,1.14.14.1
DB00570,BE0002638,P08684,Albendazole monooxygenase (sulfoxide-forming)
DB00570,BE0002638,P08684,Albendazole sulfoxidase
DB00570,BE0002638,P08684,Cholesterol 25-hydroxylase
DB00570,BE0002638,P08684,CYP3A3
DB00570,BE0002638,P08684,CYPIIIA3
DB00570,BE0002638,P08684,CYPIIIA4
DB00570,BE0002638,P08684,Cytochrome P450 3A3
DB00570,BE0002638,P08684,Cytochrome P450 HLp
DB00570,BE0002638,P08684,Cytochrome P450 NF-25
DB00570,BE0002638,P08684,Cytochrome P450-PCN1
DB00570,BE0002638,P08684,Nifedipine oxidase
DB00570,BE0002638,P08684,Quinine 3-monooxygenase
DB00571,BE0003543,P04798,1.14.14.1
DB00571,BE0003543,P04798,CYPIA1
DB00571,BE0003543,P04798,Cytochrome P450 form 6
DB00571,BE0003543,P04798,Cytochrome P450-C
DB00571,BE0003543,P04798,Cytochrome P450-P1
DB00571,BE0003543,P04798,Hydroperoxy icosatetraenoate dehydratase
DB00571,BE0002198,P21397,1.4.3.21
DB00571,BE0002198,P21397,1.4.3.4
DB00571,BE0002198,P21397,MAO-A
DB00571,BE0002198,P21397,Monoamine oxidase type A
DB00571,BE0002433,P05177,1.14.14.1
DB00571,BE0002433,P05177,Cholesterol 25-hydroxylase
DB00571,BE0002433,P05177,CYPIA2
DB00571,BE0002433,P05177,Cytochrome P(3)450
DB00571,BE0002433,P05177,Cytochrome P450 4
DB00571,BE0002433,P05177,Cytochrome P450-P3
DB00571,BE0002433,P05177,Hydroperoxy icosatetraenoate dehydratase
DB00571,BE0002363,P10635,1.14.14.-
DB00571,BE0002363,P10635,Cholesterol 25-hydroxylase
DB00571,BE0002363,P10635,CYP2DL1
DB00571,BE0002363,P10635,CYPIID6
DB00571,BE0002363,P10635,Cytochrome P450-DB1
DB00571,BE0002363,P10635,Debrisoquine 4-hydroxylase
DB00571,BE0003536,P33261,(R)-limonene 6-monooxygenase
DB00571,BE0003536,P33261,(S)-limonene 6-monooxygenase
DB00571,BE0003536,P33261,(S)-limonene 7-monooxygenase
DB00571,BE0003536,P33261,1.14.14.1
DB00571,BE0003536,P33261,CYPIIC17
DB00571,BE0003536,P33261,CYPIIC19
DB00571,BE0003536,P33261,Cytochrome P450-11A
DB00571,BE0003536,P33261,Cytochrome P450-254C
DB00571,BE0003536,P33261,Fenbendazole monooxygenase (4'-hydroxylating)
DB00571,BE0003536,P33261,Mephenytoin 4-hydroxylase
DB00571,BE0002362,P20815,1.14.14.1
DB00571,BE0002362,P20815,CYPIIIA5
DB00571,BE0002362,P20815,Cytochrome P450-PCN3
DB00571,BE0002638,P08684,"1,4-cineole 2-exo-monooxygenase"
DB00571,BE0002638,P08684,"1,8-cineole 2-exo-monooxygenase"
DB00571,BE0002638,P08684,1.14.14.1
DB00571,BE0002638,P08684,Albendazole monooxygenase (sulfoxide-forming)
DB00571,BE0002638,P08684,Albendazole sulfoxidase
DB00571,BE0002638,P08684,Cholesterol 25-hydroxylase
DB00571,BE0002638,P08684,CYP3A3
DB00571,BE0002638,P08684,CYPIIIA3
DB00571,BE0002638,P08684,CYPIIIA4
DB00571,BE0002638,P08684,Cytochrome P450 3A3
DB00571,BE0002638,P08684,Cytochrome P450 HLp
DB00571,BE0002638,P08684,Cytochrome P450 NF-25
DB00571,BE0002638,P08684,Cytochrome P450-PCN1
DB00571,BE0002638,P08684,Nifedipine oxidase
DB00571,BE0002638,P08684,Quinine 3-monooxygenase
DB00571,BE0003612,P24462,1.14.14.1
DB00571,BE0003612,P24462,CYPIIIA7
DB00571,BE0003612,P24462,Cytochrome P450-HFLA
DB00571,BE0003612,P24462,P450HLp2
DB00574,BE0002433,P05177,1.14.14.1
DB00574,BE0002433,P05177,Cholesterol 25-hydroxylase
DB00574,BE0002433,P05177,CYPIA2
DB00574,BE0002433,P05177,Cytochrome P(3)450
DB00574,BE0002433,P05177,Cytochrome P450 4
DB00574,BE0002433,P05177,Cytochrome P450-P3
DB00574,BE0002433,P05177,Hydroperoxy icosatetraenoate dehydratase
DB00574,BE0003549,P20813,"1,4-cineole 2-exo-monooxygenase"
DB00574,BE0003549,P20813,1.14.13.-
DB00574,BE0003549,P20813,CYPIIB6
DB00574,BE0003549,P20813,Cytochrome P450 IIB1
DB00574,BE0002793,P11712,(R)-limonene 6-monooxygenase
DB00574,BE0002793,P11712,(S)-limonene 6-monooxygenase
DB00574,BE0002793,P11712,(S)-limonene 7-monooxygenase
DB00574,BE0002793,P11712,1.14.14.1
DB00574,BE0002793,P11712,Cholesterol 25-hydroxylase
DB00574,BE0002793,P11712,CYP2C10
DB00574,BE0002793,P11712,CYPIIC9
DB00574,BE0002793,P11712,Cytochrome P-450MP
DB00574,BE0002793,P11712,Cytochrome P450 MP-4
DB00574,BE0002793,P11712,Cytochrome P450 MP-8
DB00574,BE0002793,P11712,Cytochrome P450 PB-1
DB00574,BE0002793,P11712,S-mephenytoin 4-hydroxylase
DB00574,BE0003536,P33261,(R)-limonene 6-monooxygenase
DB00574,BE0003536,P33261,(S)-limonene 6-monooxygenase
DB00574,BE0003536,P33261,(S)-limonene 7-monooxygenase
DB00574,BE0003536,P33261,1.14.14.1
DB00574,BE0003536,P33261,CYPIIC17
DB00574,BE0003536,P33261,CYPIIC19
DB00574,BE0003536,P33261,Cytochrome P450-11A
DB00574,BE0003536,P33261,Cytochrome P450-254C
DB00574,BE0003536,P33261,Fenbendazole monooxygenase (4'-hydroxylating)
DB00574,BE0003536,P33261,Mephenytoin 4-hydroxylase
DB00574,BE0002638,P08684,"1,4-cineole 2-exo-monooxygenase"
DB00574,BE0002638,P08684,"1,8-cineole 2-exo-monooxygenase"
DB00574,BE0002638,P08684,1.14.14.1
DB00574,BE0002638,P08684,Albendazole monooxygenase (sulfoxide-forming)
DB00574,BE0002638,P08684,Albendazole sulfoxidase
DB00574,BE0002638,P08684,Cholesterol 25-hydroxylase
DB00574,BE0002638,P08684,CYP3A3
DB00574,BE0002638,P08684,CYPIIIA3
DB00574,BE0002638,P08684,CYPIIIA4
DB00574,BE0002638,P08684,Cytochrome P450 3A3
DB00574,BE0002638,P08684,Cytochrome P450 HLp
DB00574,BE0002638,P08684,Cytochrome P450 NF-25
DB00574,BE0002638,P08684,Cytochrome P450-PCN1
DB00574,BE0002638,P08684,Nifedipine oxidase
DB00574,BE0002638,P08684,Quinine 3-monooxygenase
DB00574,BE0002362,P20815,1.14.14.1
DB00574,BE0002362,P20815,CYPIIIA5
DB00574,BE0002362,P20815,Cytochrome P450-PCN3
DB00574,BE0002363,P10635,1.14.14.-
DB00574,BE0002363,P10635,Cholesterol 25-hydroxylase
DB00574,BE0002363,P10635,CYP2DL1
DB00574,BE0002363,P10635,CYPIID6
DB00574,BE0002363,P10635,Cytochrome P450-DB1
DB00574,BE0002363,P10635,Debrisoquine 4-hydroxylase
DB00575,BE0002433,P05177,1.14.14.1
DB00575,BE0002433,P05177,Cholesterol 25-hydroxylase
DB00575,BE0002433,P05177,CYPIA2
DB00575,BE0002433,P05177,Cytochrome P(3)450
DB00575,BE0002433,P05177,Cytochrome P450 4
DB00575,BE0002433,P05177,Cytochrome P450-P3
DB00575,BE0002433,P05177,Hydroperoxy icosatetraenoate dehydratase
DB00575,BE0002638,P08684,"1,4-cineole 2-exo-monooxygenase"
DB00575,BE0002638,P08684,"1,8-cineole 2-exo-monooxygenase"
DB00575,BE0002638,P08684,1.14.14.1
DB00575,BE0002638,P08684,Albendazole monooxygenase (sulfoxide-forming)
DB00575,BE0002638,P08684,Albendazole sulfoxidase
DB00575,BE0002638,P08684,Cholesterol 25-hydroxylase
DB00575,BE0002638,P08684,CYP3A3
DB00575,BE0002638,P08684,CYPIIIA3
DB00575,BE0002638,P08684,CYPIIIA4
DB00575,BE0002638,P08684,Cytochrome P450 3A3
DB00575,BE0002638,P08684,Cytochrome P450 HLp
DB00575,BE0002638,P08684,Cytochrome P450 NF-25
DB00575,BE0002638,P08684,Cytochrome P450-PCN1
DB00575,BE0002638,P08684,Nifedipine oxidase
DB00575,BE0002638,P08684,Quinine 3-monooxygenase
DB00575,BE0003543,P04798,1.14.14.1
DB00575,BE0003543,P04798,CYPIA1
DB00575,BE0003543,P04798,Cytochrome P450 form 6
DB00575,BE0003543,P04798,Cytochrome P450-C
DB00575,BE0003543,P04798,Cytochrome P450-P1
DB00575,BE0003543,P04798,Hydroperoxy icosatetraenoate dehydratase
DB00575,BE0002362,P20815,1.14.14.1
DB00575,BE0002362,P20815,CYPIIIA5
DB00575,BE0002362,P20815,Cytochrome P450-PCN3
DB00575,BE0002363,P10635,1.14.14.-
DB00575,BE0002363,P10635,Cholesterol 25-hydroxylase
DB00575,BE0002363,P10635,CYP2DL1
DB00575,BE0002363,P10635,CYPIID6
DB00575,BE0002363,P10635,Cytochrome P450-DB1
DB00575,BE0002363,P10635,Debrisoquine 4-hydroxylase
DB00576,BE0002793,P11712,(R)-limonene 6-monooxygenase
DB00576,BE0002793,P11712,(S)-limonene 6-monooxygenase
DB00576,BE0002793,P11712,(S)-limonene 7-monooxygenase
DB00576,BE0002793,P11712,1.14.14.1
DB00576,BE0002793,P11712,Cholesterol 25-hydroxylase
DB00576,BE0002793,P11712,CYP2C10
DB00576,BE0002793,P11712,CYPIIC9
DB00576,BE0002793,P11712,Cytochrome P-450MP
DB00576,BE0002793,P11712,Cytochrome P450 MP-4
DB00576,BE0002793,P11712,Cytochrome P450 MP-8
DB00576,BE0002793,P11712,Cytochrome P450 PB-1
DB00576,BE0002793,P11712,S-mephenytoin 4-hydroxylase
DB00577,BE0002351,Q16774,2.7.4.8
DB00577,BE0002351,Q16774,GMK
DB00577,BE0002351,Q16774,GMP kinase
DB00577,BE0002351,Q16774,GMPK
DB00577,BE0002351,Q16774,Guanylate kinase 1
DB00577,BE0000514,P06478,2.7.1.21
DB00577,BE0000514,P06478,UL23
DB00578,BE0000657,P47712,CPLA2
DB00578,BE0000657,P47712,Phospholipase A2 group IVA
DB00578,BE0000657,P47712,PLA2G4
DB00580,BE0003538,O60656,2.4.1.17
DB00580,BE0003538,O60656,GNT1
DB00580,BE0003538,O60656,lugP4
DB00580,BE0003538,O60656,UDP-glucuronosyltransferase 1-9
DB00580,BE0003538,O60656,UDP-glucuronosyltransferase 1-I
DB00580,BE0003538,O60656,UDPGT 1-9
DB00580,BE0003538,O60656,UGT-1I
DB00580,BE0003538,O60656,UGT1
DB00580,BE0003538,O60656,UGT1-09
DB00580,BE0003538,O60656,UGT1.9
DB00580,BE0003538,O60656,UGT1*9
DB00580,BE0003538,O60656,UGT1A9
DB00580,BE0003538,O60656,UGT1I
DB00580,BE0002793,P11712,(R)-limonene 6-monooxygenase
DB00580,BE0002793,P11712,(S)-limonene 6-monooxygenase
DB00580,BE0002793,P11712,(S)-limonene 7-monooxygenase
DB00580,BE0002793,P11712,1.14.14.1
DB00580,BE0002793,P11712,Cholesterol 25-hydroxylase
DB00580,BE0002793,P11712,CYP2C10
DB00580,BE0002793,P11712,CYPIIC9
DB00580,BE0002793,P11712,Cytochrome P-450MP
DB00580,BE0002793,P11712,Cytochrome P450 MP-4
DB00580,BE0002793,P11712,Cytochrome P450 MP-8
DB00580,BE0002793,P11712,Cytochrome P450 PB-1
DB00580,BE0002793,P11712,S-mephenytoin 4-hydroxylase
DB00580,BE0002638,P08684,"1,4-cineole 2-exo-monooxygenase"
DB00580,BE0002638,P08684,"1,8-cineole 2-exo-monooxygenase"
DB00580,BE0002638,P08684,1.14.14.1
DB00580,BE0002638,P08684,Albendazole monooxygenase (sulfoxide-forming)
DB00580,BE0002638,P08684,Albendazole sulfoxidase
DB00580,BE0002638,P08684,Cholesterol 25-hydroxylase
DB00580,BE0002638,P08684,CYP3A3
DB00580,BE0002638,P08684,CYPIIIA3
DB00580,BE0002638,P08684,CYPIIIA4
DB00580,BE0002638,P08684,Cytochrome P450 3A3
DB00580,BE0002638,P08684,Cytochrome P450 HLp
DB00580,BE0002638,P08684,Cytochrome P450 NF-25
DB00580,BE0002638,P08684,Cytochrome P450-PCN1
DB00580,BE0002638,P08684,Nifedipine oxidase
DB00580,BE0002638,P08684,Quinine 3-monooxygenase
DB00582,BE0003609,Q01740,1.14.13.148
DB00582,BE0003609,Q01740,1.14.13.8
DB00582,BE0003609,Q01740,Dimethylaniline monooxygenase [N-oxide-forming] 1
DB00582,BE0003609,Q01740,Dimethylaniline oxidase 1
DB00582,BE0003609,Q01740,Fetal hepatic flavin-containing monooxygenase 1
DB00582,BE0003609,Q01740,FMO 1
DB00582,BE0003609,Q01740,Trimethylamine monooxygenase
DB00582,BE0003606,P31513,1.14.13.148
DB00582,BE0003606,P31513,1.14.13.32
DB00582,BE0003606,P31513,1.14.13.8
DB00582,BE0003606,P31513,Dimethylaniline monooxygenase [N-oxide-forming] 3
DB00582,BE0003606,P31513,Dimethylaniline oxidase 3
DB00582,BE0003606,P31513,FMO 3
DB00582,BE0003606,P31513,FMO form 2
DB00582,BE0003606,P31513,FMO II
DB00582,BE0003606,P31513,Hepatic flavin-containing monooxygenase 3
DB00582,BE0003606,P31513,Trimethylamine monooxygenase
DB00582,BE0002362,P20815,1.14.14.1
DB00582,BE0002362,P20815,CYPIIIA5
DB00582,BE0002362,P20815,Cytochrome P450-PCN3
DB00582,BE0003612,P24462,1.14.14.1
DB00582,BE0003612,P24462,CYPIIIA7
DB00582,BE0003612,P24462,Cytochrome P450-HFLA
DB00582,BE0003612,P24462,P450HLp2
DB00582,BE0003536,P33261,(R)-limonene 6-monooxygenase
DB00582,BE0003536,P33261,(S)-limonene 6-monooxygenase
DB00582,BE0003536,P33261,(S)-limonene 7-monooxygenase
DB00582,BE0003536,P33261,1.14.14.1
DB00582,BE0003536,P33261,CYPIIC17
DB00582,BE0003536,P33261,CYPIIC19
DB00582,BE0003536,P33261,Cytochrome P450-11A
DB00582,BE0003536,P33261,Cytochrome P450-254C
DB00582,BE0003536,P33261,Fenbendazole monooxygenase (4'-hydroxylating)
DB00582,BE0003536,P33261,Mephenytoin 4-hydroxylase
DB00582,BE0002638,P08684,"1,4-cineole 2-exo-monooxygenase"
DB00582,BE0002638,P08684,"1,8-cineole 2-exo-monooxygenase"
DB00582,BE0002638,P08684,1.14.14.1
DB00582,BE0002638,P08684,Albendazole monooxygenase (sulfoxide-forming)
DB00582,BE0002638,P08684,Albendazole sulfoxidase
DB00582,BE0002638,P08684,Cholesterol 25-hydroxylase
DB00582,BE0002638,P08684,CYP3A3
DB00582,BE0002638,P08684,CYPIIIA3
DB00582,BE0002638,P08684,CYPIIIA4
DB00582,BE0002638,P08684,Cytochrome P450 3A3
DB00582,BE0002638,P08684,Cytochrome P450 HLp
DB00582,BE0002638,P08684,Cytochrome P450 NF-25
DB00582,BE0002638,P08684,Cytochrome P450-PCN1
DB00582,BE0002638,P08684,Nifedipine oxidase
DB00582,BE0002638,P08684,Quinine 3-monooxygenase
DB00582,BE0002793,P11712,(R)-limonene 6-monooxygenase
DB00582,BE0002793,P11712,(S)-limonene 6-monooxygenase
DB00582,BE0002793,P11712,(S)-limonene 7-monooxygenase
DB00582,BE0002793,P11712,1.14.14.1
DB00582,BE0002793,P11712,Cholesterol 25-hydroxylase
DB00582,BE0002793,P11712,CYP2C10
DB00582,BE0002793,P11712,CYPIIC9
DB00582,BE0002793,P11712,Cytochrome P-450MP
DB00582,BE0002793,P11712,Cytochrome P450 MP-4
DB00582,BE0002793,P11712,Cytochrome P450 MP-8
DB00582,BE0002793,P11712,Cytochrome P450 PB-1
DB00582,BE0002793,P11712,S-mephenytoin 4-hydroxylase
DB00582,BE0003549,P20813,"1,4-cineole 2-exo-monooxygenase"
DB00582,BE0003549,P20813,1.14.13.-
DB00582,BE0003549,P20813,CYPIIB6
DB00582,BE0003549,P20813,Cytochrome P450 IIB1
DB00582,BE0000017,P23219,1.14.99.1
DB00582,BE0000017,P23219,COX-1
DB00582,BE0000017,P23219,COX1
DB00582,BE0000017,P23219,Cyclooxygenase-1
DB00582,BE0000017,P23219,PGH synthase 1
DB00582,BE0000017,P23219,PGHS-1
DB00582,BE0000017,P23219,PHS 1
DB00582,BE0000017,P23219,Prostaglandin H2 synthase 1
DB00582,BE0000017,P23219,Prostaglandin-endoperoxide synthase 1
DB00585,BE0002180,P06276,3.1.1.8
DB00585,BE0002180,P06276,Acylcholine acylhydrolase
DB00585,BE0002180,P06276,Butyrylcholine esterase
DB00585,BE0002180,P06276,CHE1
DB00585,BE0002180,P06276,Choline esterase II
DB00585,BE0002180,P06276,Pseudocholinesterase
DB00586,BE0002793,P11712,(R)-limonene 6-monooxygenase
DB00586,BE0002793,P11712,(S)-limonene 6-monooxygenase
DB00586,BE0002793,P11712,(S)-limonene 7-monooxygenase
DB00586,BE0002793,P11712,1.14.14.1
DB00586,BE0002793,P11712,Cholesterol 25-hydroxylase
DB00586,BE0002793,P11712,CYP2C10
DB00586,BE0002793,P11712,CYPIIC9
DB00586,BE0002793,P11712,Cytochrome P-450MP
DB00586,BE0002793,P11712,Cytochrome P450 MP-4
DB00586,BE0002793,P11712,Cytochrome P450 MP-8
DB00586,BE0002793,P11712,Cytochrome P450 PB-1
DB00586,BE0002793,P11712,S-mephenytoin 4-hydroxylase
DB00586,BE0003536,P33261,(R)-limonene 6-monooxygenase
DB00586,BE0003536,P33261,(S)-limonene 6-monooxygenase
DB00586,BE0003536,P33261,(S)-limonene 7-monooxygenase
DB00586,BE0003536,P33261,1.14.14.1
DB00586,BE0003536,P33261,CYPIIC17
DB00586,BE0003536,P33261,CYPIIC19
DB00586,BE0003536,P33261,Cytochrome P450-11A
DB00586,BE0003536,P33261,Cytochrome P450-254C
DB00586,BE0003536,P33261,Fenbendazole monooxygenase (4'-hydroxylating)
DB00586,BE0003536,P33261,Mephenytoin 4-hydroxylase
DB00586,BE0002433,P05177,1.14.14.1
DB00586,BE0002433,P05177,Cholesterol 25-hydroxylase
DB00586,BE0002433,P05177,CYPIA2
DB00586,BE0002433,P05177,Cytochrome P(3)450
DB00586,BE0002433,P05177,Cytochrome P450 4
DB00586,BE0002433,P05177,Cytochrome P450-P3
DB00586,BE0002433,P05177,Hydroperoxy icosatetraenoate dehydratase
DB00586,BE0002887,P10632,1.14.14.1
DB00586,BE0002887,P10632,CYPIIC8
DB00586,BE0002887,P10632,Cytochrome P450 form 1
DB00586,BE0002887,P10632,Cytochrome P450 IIC2
DB00586,BE0002887,P10632,Cytochrome P450 MP-12
DB00586,BE0002887,P10632,Cytochrome P450 MP-20
DB00586,BE0002887,P10632,S-mephenytoin 4-hydroxylase
DB00586,BE0003679,P16662,2.4.1.17
DB00586,BE0003679,P16662,"3,4-catechol estrogen-specific UDPGT"
DB00586,BE0003679,P16662,UDP-glucuronosyltransferase 2B9
DB00586,BE0003679,P16662,UDPGT 2B7
DB00586,BE0003679,P16662,UDPGT 2B9
DB00586,BE0003679,P16662,UDPGTh-2
DB00586,BE0003679,P16662,UGT2B7
DB00586,BE0003679,P16662,UGTB2B9
DB00586,BE0002638,P08684,"1,4-cineole 2-exo-monooxygenase"
DB00586,BE0002638,P08684,"1,8-cineole 2-exo-monooxygenase"
DB00586,BE0002638,P08684,1.14.14.1
DB00586,BE0002638,P08684,Albendazole monooxygenase (sulfoxide-forming)
DB00586,BE0002638,P08684,Albendazole sulfoxidase
DB00586,BE0002638,P08684,Cholesterol 25-hydroxylase
DB00586,BE0002638,P08684,CYP3A3
DB00586,BE0002638,P08684,CYPIIIA3
DB00586,BE0002638,P08684,CYPIIIA4
DB00586,BE0002638,P08684,Cytochrome P450 3A3
DB00586,BE0002638,P08684,Cytochrome P450 HLp
DB00586,BE0002638,P08684,Cytochrome P450 NF-25
DB00586,BE0002638,P08684,Cytochrome P450-PCN1
DB00586,BE0002638,P08684,Nifedipine oxidase
DB00586,BE0002638,P08684,Quinine 3-monooxygenase
DB00586,BE0003549,P20813,"1,4-cineole 2-exo-monooxygenase"
DB00586,BE0003549,P20813,1.14.13.-
DB00586,BE0003549,P20813,CYPIIB6
DB00586,BE0003549,P20813,Cytochrome P450 IIB1
DB00586,BE0003611,P33260,1.14.14.1
DB00586,BE0003611,P33260,CYPIIC18
DB00586,BE0003611,P33260,Cytochrome P450-6b/29c
DB00586,BE0003533,P05181,1.14.14.1
DB00586,BE0003533,P05181,4-nitrophenol 2-hydroxylase
DB00586,BE0003533,P05181,CYP2E
DB00586,BE0003533,P05181,CYPIIE1
DB00586,BE0003533,P05181,Cytochrome P450-J
DB00586,BE0003677,P35503,2.4.1.17
DB00586,BE0003677,P35503,GNT1
DB00586,BE0003677,P35503,UDP-glucuronosyltransferase 1-3
DB00586,BE0003677,P35503,UDP-glucuronosyltransferase 1-C
DB00586,BE0003677,P35503,UDP-glucuronosyltransferase 1A isoform 3
DB00586,BE0003677,P35503,UDPGT 1-3
DB00586,BE0003677,P35503,UGT-1C
DB00586,BE0003677,P35503,UGT1
DB00586,BE0003677,P35503,UGT1-03
DB00586,BE0003677,P35503,UGT1.3
DB00586,BE0003677,P35503,UGT1*3
DB00586,BE0003677,P35503,UGT1A3
DB00586,BE0003677,P35503,UGT1C
DB00586,BE0003538,O60656,2.4.1.17
DB00586,BE0003538,O60656,GNT1
DB00586,BE0003538,O60656,lugP4
DB00586,BE0003538,O60656,UDP-glucuronosyltransferase 1-9
DB00586,BE0003538,O60656,UDP-glucuronosyltransferase 1-I
DB00586,BE0003538,O60656,UDPGT 1-9
DB00586,BE0003538,O60656,UGT-1I
DB00586,BE0003538,O60656,UGT1
DB00586,BE0003538,O60656,UGT1-09
DB00586,BE0003538,O60656,UGT1.9
DB00586,BE0003538,O60656,UGT1*9
DB00586,BE0003538,O60656,UGT1A9
DB00586,BE0003538,O60656,UGT1I
DB00586,BE0003681,P06133,2.4.1.17
DB00586,BE0003681,P06133,HLUG25
DB00586,BE0003681,P06133,Hyodeoxycholic acid-specific UDPGT
DB00586,BE0003681,P06133,UDPGT 2B4
DB00586,BE0003681,P06133,UDPGTh-1
DB00586,BE0003681,P06133,UGT2B11
DB00586,BE0003681,P06133,UGT2B4
DB00586,BE0000248,P09917,1.13.11.-
DB00586,BE0000248,P09917,5-lipoxygenase
DB00586,BE0000248,P09917,5-LO
DB00586,BE0000248,P09917,Arachidonate 5-lipoxygenase
DB00586,BE0000248,P09917,LOG5
DB00586,BE0001640,P14555,3.1.1.4
DB00586,BE0001640,P14555,GIIC sPLA2
DB00586,BE0001640,P14555,Group IIA phospholipase A2
DB00586,BE0001640,P14555,Non-pancreatic secretory phospholipase A2
DB00586,BE0001640,P14555,NPS-PLA2
DB00586,BE0001640,P14555,Phosphatidylcholine 2-acylhydrolase 2A
DB00586,BE0001640,P14555,PLA2B
