drugbank_id,interactant_id,name,organism,known_action
DB01241,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB01241,BE0003645,Organic anion transporter 3,Humans,unknown
DB01241,BE0001042,Solute carrier organic anion transporter family member 2B1,Humans,unknown
DB01241,BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown
DB01242,BE0000749,Sodium-dependent serotonin transporter,Humans,yes
DB01242,BE0000451,5-hydroxytryptamine receptor 2A,Humans,yes
DB01242,BE0000393,5-hydroxytryptamine receptor 2B,Humans,yes
DB01242,BE0000533,5-hydroxytryptamine receptor 2C,Humans,yes
DB01242,BE0000486,Sodium-dependent noradrenaline transporter,Humans,unknown
DB01242,BE0000814,Glutathione S-transferase P,Humans,unknown
DB01243,BE0000632,Kappa-type opioid receptor,Humans,yes
DB01244,BE0000356,Voltage-dependent P/Q-type calcium channel subunit alpha-1A,Humans,yes
DB01244,BE0000864,Voltage-dependent T-type calcium channel subunit alpha-1H,Humans,yes
DB01244,BE0002396,Voltage-dependent calcium channel subunit alpha-2/delta-2,Humans,yes
DB01244,BE0000732,Sodium/potassium-transporting ATPase subunit alpha-1,Humans,unknown
DB01244,BE0000672,Potassium voltage-gated channel subfamily KQT member 1,Humans,unknown
DB01244,BE0001024,"Troponin C, slow skeletal and cardiac muscles",Humans,unknown
DB01244,BE0003323,"Dual specificity calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1B",Humans,unknown
DB01244,BE0003565,"Dual specificity calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1A",Humans,unknown
DB01244,BE0000090,Voltage-gated inwardly rectifying potassium channel KCNH2,Humans,unknown
DB01244,BE0027477,Calmodulin,Humans,unknown
DB01245,BE0000738,Neuronal acetylcholine receptor subunit alpha-2,Humans,yes
DB01245,BE0004661,Acetylcholine receptor subunit alpha,Humans,yes
DB01245,BE0000849,Neuronal acetylcholine receptor subunit alpha-4,Humans,unknown
DB01245,BE0000850,Neuronal acetylcholine receptor subunit beta-2,Humans,unknown
DB01245,BE0000426,Acetylcholinesterase,Humans,unknown
DB01246,BE0000442,Histamine H1 receptor,Humans,yes
DB01247,BE0002198,Amine oxidase [flavin-containing] A,Humans,yes
DB01247,BE0002196,Amine oxidase [flavin-containing] B,Humans,yes
DB01248,BE0000026,Tubulin beta-1 chain,Humans,yes
DB01248,BE0000246,Apoptosis regulator Bcl-2,Humans,unknown
DB01248,BE0000956,Nuclear receptor subfamily 1 group I member 2,Humans,unknown
DB01250,BE0010085,Human Cyclooxygenases,Humans,yes
DB01250,BE0000987,Thiopurine S-methyltransferase,Humans,yes
DB01250,BE0002204,Xanthine dehydrogenase/oxidase,Humans,unknown
DB01251,BE0000207,ATP-binding cassette sub-family C member 8,Humans,yes
DB01251,BE0009591,ATP-sensitive inward rectifier potassium channel 10,Humans,yes
DB01251,BE0002441,ATP-sensitive inward rectifier potassium channel 8,Humans,yes
DB01252,BE0000207,ATP-binding cassette sub-family C member 8,Humans,yes
DB01252,BE0009591,ATP-sensitive inward rectifier potassium channel 10,Humans,yes
DB01252,BE0000215,Peroxisome proliferator-activated receptor gamma,Humans,unknown
DB01253,BE0000501,Alpha-1A adrenergic receptor,Humans,yes
DB01253,BE0000756,D(2) dopamine receptor,Humans,yes
DB01254,BE0000014,Tyrosine-protein kinase ABL1,Humans,yes
DB01254,BE0000838,Proto-oncogene tyrosine-protein kinase Src,Humans,yes
DB01254,BE0000841,Ephrin type-A receptor 2,Humans,yes
DB01254,BE0000842,Tyrosine-protein kinase Lck,Humans,yes
DB01254,BE0000840,Tyrosine-protein kinase Yes,Humans,yes
DB01254,BE0000453,Mast/stem cell growth factor receptor Kit,Humans,yes
DB01254,BE0000205,Platelet-derived growth factor receptor beta,Humans,yes
DB01254,BE0000839,Tyrosine-protein kinase Fyn,Humans,yes
DB01254,BE0004743,Breakpoint cluster region protein,Humans,yes
DB01254,BE0000891,Signal transducer and activator of transcription 5B,Humans,unknown
DB01254,BE0000435,Tyrosine-protein kinase ABL2,Humans,unknown
DB01254,BE0001284,Tyrosine-protein kinase BTK,Humans,unknown
DB01254,BE0008998,Nuclear receptor subfamily 4 group A member 3,Humans,unknown
DB01254,BE0001356,Tyrosine-protein kinase CSK,Humans,unknown
DB01254,BE0005587,Ephrin type-A receptor 5,Humans,unknown
DB01254,BE0002453,Ephrin type-B receptor 4,Humans,unknown
DB01254,BE0005539,Tyrosine-protein kinase Fgr,Humans,unknown
DB01254,BE0004742,Tyrosine-protein kinase FRK,Humans,unknown
DB01254,BE0003775,Heat shock cognate 71 kDa protein,Humans,unknown
DB01254,BE0004315,Tyrosine-protein kinase Lyn,Humans,unknown
DB01254,BE0005595,Mitogen-activated protein kinase kinase kinase 20,Humans,unknown
DB01254,BE0001019,Mitogen-activated protein kinase 14,Humans,unknown
DB01254,BE0000374,Amidophosphoribosyltransferase,Humans,unknown
DB01255,BE0001044,Trace amine-associated receptor 1,Humans,yes
DB01256,BE0000843,50S ribosomal protein L3,Streptococcus pyogenes serotype M1,yes
DB01257,BE0000855,Complement C5,Humans,yes
DB01259,BE0000767,Epidermal growth factor receptor,Humans,yes
DB01259,BE0011325,Eukaryotic elongation factor 2 kinase,Humans,yes
DB01259,BE0000511,Receptor tyrosine-protein kinase erbB-2,Humans,yes
DB01260,BE0003722,Steroid hormone receptor ERR1,Humans,yes
DB01260,BE0005001,Steroid hormone receptor ERR2,Humans,yes
DB01260,BE0002088,Estrogen-related receptor gamma,Humans,yes
DB01260,BE0000794,Glucocorticoid receptor,Humans,yes
DB01261,BE0000854,Dipeptidyl peptidase 4,Humans,yes
DB01262,BE0004796,DNA,Humans,yes
DB01262,BE0000892,DNA (cytosine-5)-methyltransferase 1,Humans,yes
DB01262,BE0009880,DNA (cytosine-5)-methyltransferase 3A,Humans,unknown
DB01262,BE0010009,DNA (cytosine-5)-methyltransferase 3B,Humans,unknown
DB01262,BE0008667,Histone deacetylase,Humans,unknown
DB01263,BE0000233,Lanosterol 14-alpha demethylase,Yeast,yes
DB01264,BE0004854,Pol polyprotein,Human immunodeficiency virus 1,yes
DB01264,BE0002050,Gag-Pol polyprotein,,yes
DB01265,BE0004796,DNA,Humans,yes
DB01265,BE0000555,Protein P,HBV-F,yes
DB01267,BE0000451,5-hydroxytryptamine receptor 2A,Humans,yes
DB01267,BE0000756,D(2) dopamine receptor,Humans,yes
DB01267,BE0000389,D(4) dopamine receptor,Humans,yes
DB01267,BE0000581,D(3) dopamine receptor,Humans,yes
DB01267,BE0000533,5-hydroxytryptamine receptor 2C,Humans,yes
DB01267,BE0000442,Histamine H1 receptor,Humans,unknown
DB01267,BE0000501,Alpha-1A adrenergic receptor,Humans,unknown
DB01267,BE0000575,Alpha-1B adrenergic receptor,Humans,unknown
DB01267,BE0000659,5-hydroxytryptamine receptor 1D,Humans,unknown
DB01267,BE0000289,Alpha-2A adrenergic receptor,Humans,unknown
DB01267,BE0000572,Alpha-2B adrenergic receptor,Humans,unknown
DB01267,BE0000342,Alpha-2C adrenergic receptor,Humans,unknown
DB01267,BE0000291,5-hydroxytryptamine receptor 1A,Humans,unknown
DB01267,BE0000020,D(1A) dopamine receptor,Humans,unknown
DB01267,BE0000650,5-hydroxytryptamine receptor 7,Humans,unknown
DB01268,BE0000205,Platelet-derived growth factor receptor beta,Humans,yes
DB01268,BE0000029,Vascular endothelial growth factor receptor 1,Humans,yes
DB01268,BE0000453,Mast/stem cell growth factor receptor Kit,Humans,yes
DB01268,BE0000369,Vascular endothelial growth factor receptor 2,Humans,yes
DB01268,BE0000023,Vascular endothelial growth factor receptor 3,Humans,yes
DB01268,BE0000147,Receptor-type tyrosine-protein kinase FLT3,Humans,yes
DB01268,BE0000853,Macrophage colony-stimulating factor 1 receptor,Humans,yes
DB01268,BE0000852,Platelet-derived growth factor receptor alpha,Humans,yes
DB01268,BE0000915,Hepatocyte growth factor receptor,Humans,unknown
DB01269,BE0000767,Epidermal growth factor receptor,Humans,yes
DB01270,BE0000163,"Vascular endothelial growth factor A, long form",Humans,yes
DB01271,BE0004819,Dermatan sulfate,Humans,yes
DB01271,BE0004820,Heparan sulfate,Humans,yes
DB01271,BE0000856,Perilipin-3,Humans,no
DB01272,BE0004494,Cation-dependent mannose-6-phosphate receptor,Humans,yes
DB01272,BE0004831,Glycogen,Humans,yes
DB01273,BE0000849,Neuronal acetylcholine receptor subunit alpha-4,Humans,yes
DB01273,BE0002341,Neuronal acetylcholine receptor subunit alpha-7,Humans,unknown
DB01273,BE0003585,Neuronal acetylcholine receptor subunit alpha-3,Humans,unknown
DB01273,BE0003587,Neuronal acetylcholine receptor subunit alpha-6,Humans,unknown
DB01273,BE0000850,Neuronal acetylcholine receptor subunit beta-2,Humans,unknown
DB01274,BE0000694,Beta-2 adrenergic receptor,Humans,yes
DB01275,BE0001002,Amine oxidase [copper-containing] 3,Humans,yes
DB01275,BE0002374,Hypoxia-inducible factor 1-alpha,Humans,unknown
DB01275,BE0000060,Prolyl 4-hydroxylase subunit alpha-1,Humans,unknown
DB01276,BE0000857,Glucagon-like peptide 1 receptor,Humans,yes
DB01277,BE0000858,Insulin-like growth factor 1 receptor,Humans,yes
DB01277,BE0000970,Insulin-like growth factor-binding protein 3,Humans,unknown
DB01277,BE0000033,Insulin receptor,Humans,unknown
DB01277,BE0003623,Cation-independent mannose-6-phosphate receptor,Humans,unknown
DB01278,BE0000857,Glucagon-like peptide 1 receptor,Humans,yes
DB01278,BE0000431,Calcitonin receptor,Humans,yes
DB01278,BE0000859,Receptor activity-modifying protein 1,Humans,yes
DB01278,BE0000860,Receptor activity-modifying protein 2,Humans,yes
DB01278,BE0000861,Receptor activity-modifying protein 3,Humans,yes
DB01279,BE0004819,Dermatan sulfate,Humans,yes
DB01280,BE0004796,DNA,Humans,yes
DB01280,BE0000546,DNA polymerase alpha catalytic subunit,Humans,yes
DB01280,BE0000199,DNA ligase 1,Humans,yes
DB01280,BE0010216,DNA primase small subunit,Humans,yes
DB01280,BE0000325,Ribonucleoside-diphosphate reductase large subunit,Humans,yes
DB01281,BE0000847,T-lymphocyte activation antigen CD80,Humans,yes
DB01281,BE0000846,T-lymphocyte activation antigen CD86,Humans,yes
DB01281,BE0000887,Cytotoxic T-lymphocyte protein 4,Humans,unknown
DB01282,BE0000844,Oxytocin receptor,Humans,yes
DB01283,BE0000262,Prostaglandin G/H synthase 2,Humans,yes
DB01283,BE0000017,Prostaglandin G/H synthase 1,Humans,yes
DB01284,BE0000848,Adrenocorticotropic hormone receptor,Humans,yes
DB01285,BE0000848,Adrenocorticotropic hormone receptor,Humans,yes
DB01285,BE0001026,Corticoliberin,Humans,unknown
DB01288,BE0000694,Beta-2 adrenergic receptor,Humans,yes
DB01288,BE0000172,Beta-1 adrenergic receptor,Humans,unknown
DB01288,BE0001012,Beta-3 adrenergic receptor,Humans,unknown
DB01289,BE0009591,ATP-sensitive inward rectifier potassium channel 10,Humans,yes
DB01289,BE0002441,ATP-sensitive inward rectifier potassium channel 8,Humans,yes
DB01289,BE0003491,Insulin,Humans,unknown
DB01291,BE0000694,Beta-2 adrenergic receptor,Humans,yes
DB01291,BE0000172,Beta-1 adrenergic receptor,Humans,unknown
DB01295,BE0000756,D(2) dopamine receptor,Humans,yes
DB01295,BE0000172,Beta-1 adrenergic receptor,Humans,yes
DB01295,BE0000694,Beta-2 adrenergic receptor,Humans,unknown
DB01295,BE0000501,Alpha-1A adrenergic receptor,Humans,unknown
DB01296,BE0001051,Interleukin-1 beta,Humans,yes
DB01296,BE0000944,Interferon gamma,Humans,unknown
DB01296,BE0005551,Transcription factor p65,Humans,unknown
DB01297,BE0000172,Beta-1 adrenergic receptor,Humans,yes
DB01298,BE0000803,Dihydropteroate synthase,Escherichia coli (strain K12),yes
DB01299,BE0002360,Dihydropteroate synthetase,Plasmodium falciparum,yes
DB01299,BE0002196,Amine oxidase [flavin-containing] B,Humans,yes
DB01299,BE0000803,Dihydropteroate synthase,Escherichia coli (strain K12),yes
DB01299,BE0000563,Bifunctional dihydrofolate reductase-thymidylate synthase,Plasmodium falciparum (isolate K1 / Thailand),unknown
DB01301,BE0000127,30S ribosomal protein S9,Escherichia coli (strain K12),yes
DB01301,BE0004799,16S ribosomal RNA,Enteric bacteria and other eubacteria,yes
DB01303,BE0000436,"cGMP-inhibited 3',5'-cyclic phosphodiesterase 3A",Humans,yes
DB01303,BE0001133,"3',5'-cyclic-AMP phosphodiesterase 4A",Humans,yes
DB01303,BE0000924,Adenosine receptor A2a,Humans,yes
DB01303,BE0000013,Adenosine receptor A1,Humans,yes
DB01303,BE0002366,Histone deacetylase 2,Humans,yes
DB01306,BE0000033,Insulin receptor,Humans,yes
DB01306,BE0000858,Insulin-like growth factor 1 receptor,Humans,unknown
DB01307,BE0000033,Insulin receptor,Humans,yes
DB01307,BE0000858,Insulin-like growth factor 1 receptor,Humans,unknown
DB01309,BE0000033,Insulin receptor,Humans,yes
DB01309,BE0000858,Insulin-like growth factor 1 receptor,Humans,unknown
DB01319,BE0004854,Pol polyprotein,Human immunodeficiency virus 1,yes
DB01319,BE0002050,Gag-Pol polyprotein,,yes
DB01320,BE0000197,Sodium channel protein type 5 subunit alpha,Humans,yes
DB01321,BE0003720,50S ribosomal protein L4,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd),yes
DB01324,BE0000419,Solute carrier family 12 member 3,Humans,yes
DB01325,BE0000502,Solute carrier family 12 member 1,Humans,yes
DB01325,BE0000281,Solute carrier family 12 member 2,Humans,yes
DB01325,BE0000419,Solute carrier family 12 member 3,Humans,yes
DB01325,BE0000267,Carbonic anhydrase 1,Humans,yes
DB01325,BE0000322,Carbonic anhydrase 2,Humans,yes
DB01326,BE0003688,Penicillin-binding protein 2,Bacteroides fragilis,yes
DB01327,BE0000588,Penicillin-binding protein 1A,Escherichia coli (strain K12),yes
DB01327,BE0000488,Penicillin-binding protein 1B,Escherichia coli (strain K12),yes
DB01327,BE0003723,Penicillin-binding protein 1C,Escherichia coli (strain K12),yes
DB01327,BE0003579,Penicillin-binding protein 2,Escherichia coli (strain K12),yes
DB01327,BE0002393,Peptidoglycan synthase FtsI,Escherichia coli (strain K12),yes
DB01327,BE0000930,Serum paraoxonase/arylesterase 1,Humans,unknown
DB01327,BE0003486,Interleukin-15,Humans,unknown
DB01327,BE0001029,Interleukin-2,Humans,unknown
DB01328,BE0000588,Penicillin-binding protein 1A,Escherichia coli (strain K12),yes
DB01328,BE0002393,Peptidoglycan synthase FtsI,Escherichia coli (strain K12),yes
DB01328,BE0000488,Penicillin-binding protein 1B,Escherichia coli (strain K12),yes
DB01328,BE0000744,D-alanyl-D-alanine carboxypeptidase DacB,Escherichia coli (strain K12),yes
DB01328,BE0003579,Penicillin-binding protein 2,Escherichia coli (strain K12),yes
DB01329,BE0002393,Peptidoglycan synthase FtsI,Escherichia coli (strain K12),yes
DB01329,BE0000488,Penicillin-binding protein 1B,Escherichia coli (strain K12),yes
DB01329,BE0003579,Penicillin-binding protein 2,Escherichia coli (strain K12),yes
DB01329,BE0003686,Penicillin-binding protein 1A,Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228),yes
DB01329,BE0003687,Penicillin-binding protein 1B,Pseudomonas aeruginosa,yes
DB01329,BE0003685,D-alanyl-D-alanine carboxypeptidase DacC,Escherichia coli (strain K12),yes
DB01329,BE0000588,Penicillin-binding protein 1A,Escherichia coli (strain K12),yes
DB01329,BE0002063,D-alanyl-D-alanine carboxypeptidase DacA,Escherichia coli (strain K12),yes
DB01329,BE0000744,D-alanyl-D-alanine carboxypeptidase DacB,Escherichia coli (strain K12),yes
DB01330,BE0004643,Penicillin-binding protein 3,Streptococcus pneumoniae,yes
DB01331,BE0003685,D-alanyl-D-alanine carboxypeptidase DacC,Escherichia coli (strain K12),yes
DB01331,BE0002063,D-alanyl-D-alanine carboxypeptidase DacA,Escherichia coli (strain K12),yes
DB01331,BE0004430,D-alanyl-D-alanine endopeptidase,Escherichia coli (strain K12),yes
DB01331,BE0000744,D-alanyl-D-alanine carboxypeptidase DacB,Escherichia coli (strain K12),yes
DB01331,BE0000588,Penicillin-binding protein 1A,Escherichia coli (strain K12),yes
DB01331,BE0000488,Penicillin-binding protein 1B,Escherichia coli (strain K12),yes
DB01331,BE0002393,Peptidoglycan synthase FtsI,Escherichia coli (strain K12),yes
DB01331,BE0004643,Penicillin-binding protein 3,Streptococcus pneumoniae,yes
DB01331,BE0004335,Penicillin-binding protein 1b,Streptococcus pneumoniae (strain ATCC BAA-255 / R6),yes
DB01331,BE0004644,Penicillin-binding protein 2a,Streptococcus pneumoniae (strain ATCC BAA-255 / R6),yes
DB01331,BE0004290,Penicillin-binding protein 1A,Streptococcus pneumoniae (strain ATCC BAA-255 / R6),yes
DB01331,BE0003624,Penicillin-binding protein 2B,Streptococcus pneumoniae (strain ATCC BAA-255 / R6),yes
DB01332,BE0000588,Penicillin-binding protein 1A,Escherichia coli (strain K12),yes
DB01332,BE0000488,Penicillin-binding protein 1B,Escherichia coli (strain K12),yes
DB01332,BE0009685,Peptidoglycan transpeptidase,,unknown
DB01332,BE0003685,D-alanyl-D-alanine carboxypeptidase DacC,Escherichia coli (strain K12),unknown
DB01333,BE0000588,Penicillin-binding protein 1A,Escherichia coli (strain K12),yes
DB01336,BE0000738,Neuronal acetylcholine receptor subunit alpha-2,Humans,yes
DB01336,BE0000560,Muscarinic acetylcholine receptor M2,Humans,unknown
DB01337,BE0000738,Neuronal acetylcholine receptor subunit alpha-2,Humans,yes
DB01337,BE0000560,Muscarinic acetylcholine receptor M2,Humans,unknown
DB01337,BE0000045,Muscarinic acetylcholine receptor M3,Humans,unknown
DB01338,BE0000738,Neuronal acetylcholine receptor subunit alpha-2,Humans,yes
DB01338,BE0000560,Muscarinic acetylcholine receptor M2,Humans,unknown
DB01338,BE0000045,Muscarinic acetylcholine receptor M3,Humans,unknown
DB01339,BE0000738,Neuronal acetylcholine receptor subunit alpha-2,Humans,yes
DB01340,BE0000221,Angiotensin-converting enzyme,Humans,yes
DB01341,BE0000795,Gamma-aminobutyric acid receptor subunit alpha-1,Humans,yes
DB01342,BE0000062,Type-1 angiotensin II receptor,Humans,yes
DB01344,BE0004816,Potassium,Humans,yes
DB01345,BE0000732,Sodium/potassium-transporting ATPase subunit alpha-1,Humans,unknown
DB01346,BE0000795,Gamma-aminobutyric acid receptor subunit alpha-1,Humans,yes
DB01346,BE0000381,Gamma-aminobutyric acid receptor subunit alpha-2,Humans,yes
DB01346,BE0000197,Sodium channel protein type 5 subunit alpha,Humans,yes
DB01346,BE0000154,Potassium channel subfamily K member 1,Humans,unknown
DB01346,BE0000829,Glutamate receptor 2,Humans,unknown
DB01347,BE0000062,Type-1 angiotensin II receptor,Humans,yes
DB01348,BE0000221,Angiotensin-converting enzyme,Humans,yes
DB01349,BE0000062,Type-1 angiotensin II receptor,Humans,yes
DB01349,BE0003426,Type-2 angiotensin II receptor,Humans,unknown
DB01351,BE0000795,Gamma-aminobutyric acid receptor subunit alpha-1,Humans,yes
DB01351,BE0000381,Gamma-aminobutyric acid receptor subunit alpha-2,Humans,yes
DB01351,BE0000523,Gamma-aminobutyric acid receptor subunit alpha-3,Humans,yes
DB01351,BE0000478,Gamma-aminobutyric acid receptor subunit alpha-4,Humans,yes
DB01351,BE0000471,Gamma-aminobutyric acid receptor subunit alpha-5,Humans,yes
DB01351,BE0000764,Gamma-aminobutyric acid receptor subunit alpha-6,Humans,yes
DB01351,BE0000849,Neuronal acetylcholine receptor subunit alpha-4,Humans,unknown
DB01351,BE0002341,Neuronal acetylcholine receptor subunit alpha-7,Humans,unknown
DB01351,BE0000829,Glutamate receptor 2,Humans,unknown
DB01351,BE0000826,"Glutamate receptor ionotropic, kainate 2",Humans,unknown
DB01352,BE0000795,Gamma-aminobutyric acid receptor subunit alpha-1,Humans,yes
DB01352,BE0000381,Gamma-aminobutyric acid receptor subunit alpha-2,Humans,yes
DB01352,BE0000523,Gamma-aminobutyric acid receptor subunit alpha-3,Humans,yes
DB01352,BE0000478,Gamma-aminobutyric acid receptor subunit alpha-4,Humans,yes
DB01352,BE0000471,Gamma-aminobutyric acid receptor subunit alpha-5,Humans,yes
DB01352,BE0000764,Gamma-aminobutyric acid receptor subunit alpha-6,Humans,yes
DB01352,BE0000849,Neuronal acetylcholine receptor subunit alpha-4,Humans,unknown
DB01352,BE0002341,Neuronal acetylcholine receptor subunit alpha-7,Humans,unknown
DB01352,BE0000829,Glutamate receptor 2,Humans,unknown
DB01352,BE0000826,"Glutamate receptor ionotropic, kainate 2",Humans,unknown
DB01353,BE0000381,Gamma-aminobutyric acid receptor subunit alpha-2,Humans,yes
DB01353,BE0000523,Gamma-aminobutyric acid receptor subunit alpha-3,Humans,yes
DB01353,BE0000478,Gamma-aminobutyric acid receptor subunit alpha-4,Humans,yes
DB01353,BE0000471,Gamma-aminobutyric acid receptor subunit alpha-5,Humans,yes
DB01353,BE0000764,Gamma-aminobutyric acid receptor subunit alpha-6,Humans,yes
DB01353,BE0000795,Gamma-aminobutyric acid receptor subunit alpha-1,Humans,yes
DB01353,BE0000849,Neuronal acetylcholine receptor subunit alpha-4,Humans,unknown
DB01353,BE0002341,Neuronal acetylcholine receptor subunit alpha-7,Humans,unknown
DB01353,BE0000829,Glutamate receptor 2,Humans,unknown
DB01353,BE0000826,"Glutamate receptor ionotropic, kainate 2",Humans,unknown
DB01354,BE0000795,Gamma-aminobutyric acid receptor subunit alpha-1,Humans,yes
DB01354,BE0000381,Gamma-aminobutyric acid receptor subunit alpha-2,Humans,yes
DB01354,BE0000523,Gamma-aminobutyric acid receptor subunit alpha-3,Humans,yes
DB01354,BE0000478,Gamma-aminobutyric acid receptor subunit alpha-4,Humans,yes
DB01354,BE0000471,Gamma-aminobutyric acid receptor subunit alpha-5,Humans,yes
DB01354,BE0000764,Gamma-aminobutyric acid receptor subunit alpha-6,Humans,yes
DB01354,BE0000849,Neuronal acetylcholine receptor subunit alpha-4,Humans,unknown
DB01354,BE0002341,Neuronal acetylcholine receptor subunit alpha-7,Humans,unknown
DB01354,BE0000829,Glutamate receptor 2,Humans,unknown
DB01354,BE0000826,"Glutamate receptor ionotropic, kainate 2",Humans,unknown
DB01355,BE0000381,Gamma-aminobutyric acid receptor subunit alpha-2,Humans,yes
DB01355,BE0000523,Gamma-aminobutyric acid receptor subunit alpha-3,Humans,yes
DB01355,BE0000478,Gamma-aminobutyric acid receptor subunit alpha-4,Humans,yes
DB01355,BE0000471,Gamma-aminobutyric acid receptor subunit alpha-5,Humans,yes
DB01355,BE0000764,Gamma-aminobutyric acid receptor subunit alpha-6,Humans,yes
DB01355,BE0000795,Gamma-aminobutyric acid receptor subunit alpha-1,Humans,yes
DB01355,BE0000849,Neuronal acetylcholine receptor subunit alpha-4,Humans,unknown
DB01355,BE0002341,Neuronal acetylcholine receptor subunit alpha-7,Humans,unknown
DB01355,BE0000829,Glutamate receptor 2,Humans,unknown
DB01355,BE0000826,"Glutamate receptor ionotropic, kainate 2",Humans,unknown
DB01356,BE0001065,Glycogen synthase kinase-3 beta,Humans,unknown
DB01356,BE0001152,Inositol monophosphatase 1,Humans,unknown
DB01356,BE0000983,Inositol monophosphatase 2,Humans,unknown
DB01356,BE0000831,Glutamate receptor 3,Humans,unknown
DB01357,BE0000123,Estrogen receptor,Humans,yes
DB01359,BE0000172,Beta-1 adrenergic receptor,Humans,yes
DB01359,BE0000694,Beta-2 adrenergic receptor,Humans,yes
DB01359,BE0000291,5-hydroxytryptamine receptor 1A,Humans,yes
DB01359,BE0000797,5-hydroxytryptamine receptor 1B,Humans,unknown
DB01363,BE0000647,Sodium-dependent dopamine transporter,Humans,yes
DB01363,BE0000486,Sodium-dependent noradrenaline transporter,Humans,yes
DB01363,BE0000289,Alpha-2A adrenergic receptor,Humans,yes
DB01363,BE0000572,Alpha-2B adrenergic receptor,Humans,yes
DB01363,BE0000342,Alpha-2C adrenergic receptor,Humans,yes
DB01363,BE0002198,Amine oxidase [flavin-containing] A,Humans,yes
DB01363,BE0002196,Amine oxidase [flavin-containing] B,Humans,yes
DB01363,BE0000172,Beta-1 adrenergic receptor,Humans,yes
DB01363,BE0000694,Beta-2 adrenergic receptor,Humans,yes
DB01363,BE0001012,Beta-3 adrenergic receptor,Humans,yes
DB01363,BE0000749,Sodium-dependent serotonin transporter,Humans,yes
DB01363,BE0000118,Synaptic vesicular amine transporter,Humans,yes
DB01363,BE0004674,Chromaffin granule amine transporter,Humans,yes
DB01364,BE0000756,D(2) dopamine receptor,Humans,yes
DB01364,BE0000501,Alpha-1A adrenergic receptor,Humans,yes
DB01364,BE0000172,Beta-1 adrenergic receptor,Humans,yes
DB01364,BE0000694,Beta-2 adrenergic receptor,Humans,yes
DB01364,BE0000486,Sodium-dependent noradrenaline transporter,Humans,unknown
DB01365,BE0004888,Alpha adrenergic receptor,Humans,yes
DB01365,BE0000756,D(2) dopamine receptor,Humans,yes
DB01365,BE0004872,Beta adrenergic receptor,Humans,unknown
DB01366,BE0000694,Beta-2 adrenergic receptor,Humans,yes
DB01367,BE0002196,Amine oxidase [flavin-containing] B,Humans,yes
DB01367,BE0000246,Apoptosis regulator Bcl-2,Humans,yes
DB01369,BE0004800,23S ribosomal RNA,Enteric bacteria and other eubacteria,yes
DB01369,BE0000743,50S ribosomal protein L10,Shigella flexneri,yes
DB01369,BE0002464,50S ribosomal protein L22,Escherichia coli O157:H7,yes
DB01370,BE0000732,Sodium/potassium-transporting ATPase subunit alpha-1,Humans,yes
DB01370,BE0001091,Kallikrein-1,Humans,unknown
DB01370,BE0003392,Amyloid-beta precursor protein,Humans,unknown
DB01370,BE0000510,Serotransferrin,Humans,unknown
DB01373,BE0000430,Voltage-dependent L-type calcium channel subunit alpha-1C,Humans,yes
DB01373,BE0000218,Calcium-transporting ATPase type 2C member 1,Humans,yes
DB01373,BE0003566,"Troponin C, skeletal muscle",Humans,yes
DB01373,BE0001024,"Troponin C, slow skeletal and cardiac muscles",Humans,yes
DB01373,BE0004593,"Spectrin beta chain, non-erythrocytic 1",Humans,unknown
DB01373,BE0001177,Protein S100-B,Humans,unknown
DB01373,BE0000904,Calpastatin,Humans,unknown
DB01373,BE0000899,Cartilage oligomeric matrix protein,Humans,unknown
DB01373,BE0000351,Diamine oxidase [copper-containing],Humans,unknown
DB01373,BE0000885,Protein S100-A13,Humans,unknown
DB01373,BE0004314,"Alkaline phosphatase, placental type",Humans,unknown
DB01373,BE0008955,Protein S100-A8,Humans,unknown
DB01373,BE0008993,Protein S100-A9,Humans,unknown
DB01373,BE0003602,Protein S100-A2,Humans,unknown
DB01373,BE0001140,Ceruloplasmin,Humans,unknown
DB01373,BE0009000,Bone morphogenetic protein 4,Humans,unknown
DB01373,BE0005813,Matrix Gla protein,Humans,unknown
DB01373,BE0005814,Protocadherin-19,Humans,unknown
DB01373,BE0005812,Programmed cell death protein 6,Humans,unknown
DB01373,BE0027477,Calmodulin,Humans,unknown
DB01375,BE0001024,"Troponin C, slow skeletal and cardiac muscles",Humans,unknown
DB01375,BE0002468,Non-selective voltage-gated ion channel VDAC1,Humans,unknown
DB01375,BE0002469,Voltage-dependent anion-selective channel protein 2,Humans,unknown
DB01375,BE0002470,Voltage-dependent anion-selective channel protein 3,Humans,unknown
DB01378,BE0000732,Sodium/potassium-transporting ATPase subunit alpha-1,Humans,unknown
DB01380,BE0005001,Steroid hormone receptor ERR2,Humans,yes
DB01380,BE0002088,Estrogen-related receptor gamma,Humans,yes
DB01380,BE0000794,Glucocorticoid receptor,Humans,yes
DB01380,BE0003722,Steroid hormone receptor ERR1,Humans,yes
DB01380,BE0000422,Annexin A1,Humans,unknown
