drugbank_id,interactant_id,polypeptide_id,resource,identifier
DB00255,BE0001032,P08183,GenAtlas,ABCB1
DB00255,BE0001032,P08183,GeneCards,ABCB1
DB00255,BE0001032,P08183,GenBank Gene Database,M14758
DB00255,BE0001032,P08183,GenBank Protein Database,307180
DB00255,BE0001032,P08183,Guide to Pharmacology,768
DB00255,BE0001032,P08183,UniProtKB,P08183
DB00255,BE0001032,P08183,UniProt Accession,MDR1_HUMAN
DB00255,BE0001004,Q9Y6L6,HUGO Gene Nomenclature Committee (HGNC),HGNC:10959
DB00255,BE0001004,Q9Y6L6,GenAtlas,SLCO1B1
DB00255,BE0001004,Q9Y6L6,GeneCards,SLCO1B1
DB00255,BE0001004,Q9Y6L6,GenBank Gene Database,AF060500
DB00255,BE0001004,Q9Y6L6,GenBank Protein Database,5051630
DB00255,BE0001004,Q9Y6L6,Guide to Pharmacology,1220
DB00255,BE0001004,Q9Y6L6,UniProtKB,Q9Y6L6
DB00255,BE0001004,Q9Y6L6,UniProt Accession,SO1B1_HUMAN
DB00255,BE0001042,O94956,HUGO Gene Nomenclature Committee (HGNC),HGNC:10962
DB00255,BE0001042,O94956,GenAtlas,SLCO2B1
DB00255,BE0001042,O94956,GeneCards,SLCO2B1
DB00255,BE0001042,O94956,GenBank Gene Database,AB026256
DB00255,BE0001042,O94956,GenBank Protein Database,5006263
DB00255,BE0001042,O94956,Guide to Pharmacology,1224
DB00255,BE0001042,O94956,UniProtKB,O94956
DB00255,BE0001042,O94956,UniProt Accession,SO2B1_HUMAN
DB00255,BE0000703,O95342,HUGO Gene Nomenclature Committee (HGNC),HGNC:42
DB00255,BE0000703,O95342,GenAtlas,ABCB11
DB00255,BE0000703,O95342,GeneCards,ABCB11
DB00255,BE0000703,O95342,GenBank Gene Database,AF091582
DB00255,BE0000703,O95342,GenBank Protein Database,3873243
DB00255,BE0000703,O95342,Guide to Pharmacology,778
DB00255,BE0000703,O95342,UniProtKB,O95342
DB00255,BE0000703,O95342,UniProt Accession,ABCBB_HUMAN
DB00257,BE0001032,P08183,HUGO Gene Nomenclature Committee (HGNC),HGNC:40
DB00257,BE0001032,P08183,GenAtlas,ABCB1
DB00257,BE0001032,P08183,GeneCards,ABCB1
DB00257,BE0001032,P08183,GenBank Gene Database,M14758
DB00257,BE0001032,P08183,GenBank Protein Database,307180
DB00257,BE0001032,P08183,Guide to Pharmacology,768
DB00257,BE0001032,P08183,UniProtKB,P08183
DB00257,BE0001032,P08183,UniProt Accession,MDR1_HUMAN
DB00257,BE0000703,O95342,HUGO Gene Nomenclature Committee (HGNC),HGNC:42
DB00257,BE0000703,O95342,GenAtlas,ABCB11
DB00257,BE0000703,O95342,GeneCards,ABCB11
DB00257,BE0000703,O95342,GenBank Gene Database,AF091582
DB00257,BE0000703,O95342,GenBank Protein Database,3873243
DB00257,BE0000703,O95342,Guide to Pharmacology,778
DB00257,BE0000703,O95342,UniProtKB,O95342
DB00257,BE0000703,O95342,UniProt Accession,ABCBB_HUMAN
DB00257,BE0001004,Q9Y6L6,HUGO Gene Nomenclature Committee (HGNC),HGNC:10959
DB00257,BE0001004,Q9Y6L6,GenAtlas,SLCO1B1
DB00257,BE0001004,Q9Y6L6,GeneCards,SLCO1B1
DB00257,BE0001004,Q9Y6L6,GenBank Gene Database,AF060500
DB00257,BE0001004,Q9Y6L6,GenBank Protein Database,5051630
DB00257,BE0001004,Q9Y6L6,Guide to Pharmacology,1220
DB00257,BE0001004,Q9Y6L6,UniProtKB,Q9Y6L6
DB00257,BE0001004,Q9Y6L6,UniProt Accession,SO1B1_HUMAN
DB00257,BE0003659,Q9NPD5,HUGO Gene Nomenclature Committee (HGNC),HGNC:10961
DB00257,BE0003659,Q9NPD5,GeneCards,SLCO1B3
DB00257,BE0003659,Q9NPD5,GenBank Gene Database,AJ251506
DB00257,BE0003659,Q9NPD5,GenBank Protein Database,9187497
DB00257,BE0003659,Q9NPD5,Guide to Pharmacology,1221
DB00257,BE0003659,Q9NPD5,UniProtKB,Q9NPD5
DB00257,BE0003659,Q9NPD5,UniProt Accession,SO1B3_HUMAN
DB00260,BE0004704,Q495M3,HUGO Gene Nomenclature Committee (HGNC),HGNC:18762
DB00260,BE0004704,Q495M3,GeneCards,SLC36A2
DB00260,BE0004704,Q495M3,Guide to Pharmacology,1162
DB00260,BE0004704,Q495M3,UniProtKB,Q495M3
DB00260,BE0004704,Q495M3,UniProt Accession,S36A2_HUMAN
DB00264,BE0003647,O15244,HUGO Gene Nomenclature Committee (HGNC),HGNC:10966
DB00264,BE0003647,O15244,GeneCards,SLC22A2
DB00264,BE0003647,O15244,GenBank Gene Database,X98333
DB00264,BE0003647,O15244,GenBank Protein Database,2281942
DB00264,BE0003647,O15244,Guide to Pharmacology,1020
DB00264,BE0003647,O15244,UniProtKB,O15244
DB00264,BE0003647,O15244,UniProt Accession,S22A2_HUMAN
DB00270,BE0000703,O95342,HUGO Gene Nomenclature Committee (HGNC),HGNC:42
DB00270,BE0000703,O95342,GenAtlas,ABCB11
DB00270,BE0000703,O95342,GeneCards,ABCB11
DB00270,BE0000703,O95342,GenBank Gene Database,AF091582
DB00270,BE0000703,O95342,GenBank Protein Database,3873243
DB00270,BE0000703,O95342,Guide to Pharmacology,778
DB00270,BE0000703,O95342,UniProtKB,O95342
DB00270,BE0000703,O95342,UniProt Accession,ABCBB_HUMAN
DB00273,BE0001032,P08183,HUGO Gene Nomenclature Committee (HGNC),HGNC:40
DB00273,BE0001032,P08183,GenAtlas,ABCB1
DB00273,BE0001032,P08183,GeneCards,ABCB1
DB00273,BE0001032,P08183,GenBank Gene Database,M14758
DB00273,BE0001032,P08183,GenBank Protein Database,307180
DB00273,BE0001032,P08183,Guide to Pharmacology,768
DB00273,BE0001032,P08183,UniProtKB,P08183
DB00273,BE0001032,P08183,UniProt Accession,MDR1_HUMAN
DB00273,BE0004907,Q13131,HUGO Gene Nomenclature Committee (HGNC),HGNC:9376
DB00273,BE0004907,Q13131,GenAtlas,PRKAA1
DB00273,BE0004907,Q13131,GeneCards,PRKAA1
DB00273,BE0004907,Q13131,GenBank Gene Database,AB022017
DB00273,BE0004907,Q13131,GenBank Protein Database,4115829
DB00273,BE0004907,Q13131,UniProtKB,Q13131
DB00273,BE0004907,Q13131,UniProt Accession,AAPK1_HUMAN
DB00273,BE0004907,P54646,HUGO Gene Nomenclature Committee (HGNC),HGNC:9377
DB00273,BE0004907,P54646,GeneCards,PRKAA2
DB00273,BE0004907,P54646,UniProtKB,P54646
DB00273,BE0004907,P54646,UniProt Accession,AAPK2_HUMAN
DB00273,BE0004907,Q9Y478,HUGO Gene Nomenclature Committee (HGNC),HGNC:9378
DB00273,BE0004907,Q9Y478,GenAtlas,PRKAB1
DB00273,BE0004907,Q9Y478,GeneCards,PRKAB1
DB00273,BE0004907,Q9Y478,GenBank Gene Database,AJ224515
DB00273,BE0004907,Q9Y478,GenBank Protein Database,2916800
DB00273,BE0004907,Q9Y478,Guide to Pharmacology,1543
DB00273,BE0004907,Q9Y478,UniProtKB,Q9Y478
DB00273,BE0004907,Q9Y478,UniProt Accession,AAKB1_HUMAN
DB00273,BE0004907,O43741,HUGO Gene Nomenclature Committee (HGNC),HGNC:9379
DB00273,BE0004907,O43741,GenAtlas,PRKAB2
DB00273,BE0004907,O43741,GeneCards,PRKAB2
DB00273,BE0004907,O43741,GenBank Gene Database,AJ224538
DB00273,BE0004907,O43741,GenBank Protein Database,2916802
DB00273,BE0004907,O43741,Guide to Pharmacology,1544
DB00273,BE0004907,O43741,UniProtKB,O43741
DB00273,BE0004907,O43741,UniProt Accession,AAKB2_HUMAN
DB00273,BE0004907,P54619,HUGO Gene Nomenclature Committee (HGNC),HGNC:9385
DB00273,BE0004907,P54619,GeneCards,PRKAG1
DB00273,BE0004907,P54619,UniProtKB,P54619
DB00273,BE0004907,P54619,UniProt Accession,AAKG1_HUMAN
DB00273,BE0004907,Q9UGJ0,HUGO Gene Nomenclature Committee (HGNC),HGNC:9386
DB00273,BE0004907,Q9UGJ0,GeneCards,PRKAG2
DB00273,BE0004907,Q9UGJ0,UniProtKB,Q9UGJ0
DB00273,BE0004907,Q9UGJ0,UniProt Accession,AAKG2_HUMAN
DB00273,BE0004907,Q9UGI9,HUGO Gene Nomenclature Committee (HGNC),HGNC:9387
DB00273,BE0004907,Q9UGI9,GeneCards,PRKAG3
DB00273,BE0004907,Q9UGI9,UniProtKB,Q9UGI9
DB00273,BE0004907,Q9UGI9,UniProt Accession,AAKG3_HUMAN
DB00274,BE0001018,P46059,HUGO Gene Nomenclature Committee (HGNC),HGNC:10920
DB00274,BE0001018,P46059,GenAtlas,SLC15A1
DB00274,BE0001018,P46059,GeneCards,SLC15A1
DB00274,BE0001018,P46059,GenBank Gene Database,U13173
DB00274,BE0001018,P46059,GenBank Protein Database,773588
DB00274,BE0001018,P46059,Guide to Pharmacology,984
DB00274,BE0001018,P46059,UniProtKB,P46059
DB00274,BE0001018,P46059,UniProt Accession,S15A1_HUMAN
DB00274,BE0001134,Q16348,HUGO Gene Nomenclature Committee (HGNC),HGNC:10921
DB00274,BE0001134,Q16348,GenAtlas,SLC15A2
DB00274,BE0001134,Q16348,GeneCards,SLC15A2
DB00274,BE0001134,Q16348,GenBank Gene Database,S78203
DB00274,BE0001134,Q16348,GenBank Protein Database,999213
DB00274,BE0001134,Q16348,Guide to Pharmacology,985
DB00274,BE0001134,Q16348,UniProtKB,Q16348
DB00274,BE0001134,Q16348,UniProt Accession,S15A2_HUMAN
DB00275,BE0001069,Q92887,HUGO Gene Nomenclature Committee (HGNC),HGNC:53
DB00275,BE0001069,Q92887,GenAtlas,ABCC2
DB00275,BE0001069,Q92887,GeneCards,ABCC2
DB00275,BE0001069,Q92887,GenBank Gene Database,U63970
DB00275,BE0001069,Q92887,GenBank Protein Database,1764162
DB00275,BE0001069,Q92887,Guide to Pharmacology,780
DB00275,BE0001069,Q92887,UniProtKB,Q92887
DB00275,BE0001069,Q92887,UniProt Accession,MRP2_HUMAN
DB00275,BE0003659,Q9NPD5,HUGO Gene Nomenclature Committee (HGNC),HGNC:10961
DB00275,BE0003659,Q9NPD5,GeneCards,SLCO1B3
DB00275,BE0003659,Q9NPD5,GenBank Gene Database,AJ251506
DB00275,BE0003659,Q9NPD5,GenBank Protein Database,9187497
DB00275,BE0003659,Q9NPD5,Guide to Pharmacology,1221
DB00275,BE0003659,Q9NPD5,UniProtKB,Q9NPD5
DB00275,BE0003659,Q9NPD5,UniProt Accession,SO1B3_HUMAN
DB00275,BE0001004,Q9Y6L6,HUGO Gene Nomenclature Committee (HGNC),HGNC:10959
DB00275,BE0001004,Q9Y6L6,GenAtlas,SLCO1B1
DB00275,BE0001004,Q9Y6L6,GeneCards,SLCO1B1
DB00275,BE0001004,Q9Y6L6,GenBank Gene Database,AF060500
DB00275,BE0001004,Q9Y6L6,GenBank Protein Database,5051630
DB00275,BE0001004,Q9Y6L6,Guide to Pharmacology,1220
DB00275,BE0001004,Q9Y6L6,UniProtKB,Q9Y6L6
DB00275,BE0001004,Q9Y6L6,UniProt Accession,SO1B1_HUMAN
DB00275,BE0000703,O95342,HUGO Gene Nomenclature Committee (HGNC),HGNC:42
DB00275,BE0000703,O95342,GenAtlas,ABCB11
DB00275,BE0000703,O95342,GeneCards,ABCB11
DB00275,BE0000703,O95342,GenBank Gene Database,AF091582
DB00275,BE0000703,O95342,GenBank Protein Database,3873243
DB00275,BE0000703,O95342,Guide to Pharmacology,778
DB00275,BE0000703,O95342,UniProtKB,O95342
DB00275,BE0000703,O95342,UniProt Accession,ABCBB_HUMAN
DB00276,BE0001032,P08183,HUGO Gene Nomenclature Committee (HGNC),HGNC:40
DB00276,BE0001032,P08183,GenAtlas,ABCB1
DB00276,BE0001032,P08183,GeneCards,ABCB1
DB00276,BE0001032,P08183,GenBank Gene Database,M14758
DB00276,BE0001032,P08183,GenBank Protein Database,307180
DB00276,BE0001032,P08183,Guide to Pharmacology,768
DB00276,BE0001032,P08183,UniProtKB,P08183
DB00276,BE0001032,P08183,UniProt Accession,MDR1_HUMAN
DB00277,BE0003646,Q9Y694,HUGO Gene Nomenclature Committee (HGNC),HGNC:10971
DB00277,BE0003646,Q9Y694,GeneCards,SLC22A7
DB00277,BE0003646,Q9Y694,GenBank Gene Database,AF097518
DB00277,BE0003646,Q9Y694,GenBank Protein Database,5001689
DB00277,BE0003646,Q9Y694,UniProtKB,Q9Y694
DB00277,BE0003646,Q9Y694,UniProt Accession,S22A7_HUMAN
DB00279,BE0003642,P46721,HUGO Gene Nomenclature Committee (HGNC),HGNC:10956
DB00279,BE0003642,P46721,GeneCards,SLCO1A2
DB00279,BE0003642,P46721,GenBank Gene Database,U21943
DB00279,BE0003642,P46721,GenBank Protein Database,885978
DB00279,BE0003642,P46721,Guide to Pharmacology,1219
DB00279,BE0003642,P46721,UniProtKB,P46721
DB00279,BE0003642,P46721,UniProt Accession,SO1A2_HUMAN
DB00279,BE0001004,Q9Y6L6,HUGO Gene Nomenclature Committee (HGNC),HGNC:10959
DB00279,BE0001004,Q9Y6L6,GenAtlas,SLCO1B1
DB00279,BE0001004,Q9Y6L6,GeneCards,SLCO1B1
DB00279,BE0001004,Q9Y6L6,GenBank Gene Database,AF060500
DB00279,BE0001004,Q9Y6L6,GenBank Protein Database,5051630
DB00279,BE0001004,Q9Y6L6,Guide to Pharmacology,1220
DB00279,BE0001004,Q9Y6L6,UniProtKB,Q9Y6L6
DB00279,BE0001004,Q9Y6L6,UniProt Accession,SO1B1_HUMAN
DB00279,BE0003659,Q9NPD5,HUGO Gene Nomenclature Committee (HGNC),HGNC:10961
DB00279,BE0003659,Q9NPD5,GeneCards,SLCO1B3
DB00279,BE0003659,Q9NPD5,GenBank Gene Database,AJ251506
DB00279,BE0003659,Q9NPD5,GenBank Protein Database,9187497
DB00279,BE0003659,Q9NPD5,Guide to Pharmacology,1221
DB00279,BE0003659,Q9NPD5,UniProtKB,Q9NPD5
DB00279,BE0003659,Q9NPD5,UniProt Accession,SO1B3_HUMAN
DB00279,BE0003653,Q6ZQN7,HUGO Gene Nomenclature Committee (HGNC),HGNC:23612
DB00279,BE0003653,Q6ZQN7,GeneCards,SLCO4C1
DB00279,BE0003653,Q6ZQN7,GenBank Gene Database,AF401643
DB00279,BE0003653,Q6ZQN7,GenBank Protein Database,33308060
DB00279,BE0003653,Q6ZQN7,UniProtKB,Q6ZQN7
DB00279,BE0003653,Q6ZQN7,UniProt Accession,SO4C1_HUMAN
DB00279,BE0003644,Q14973,HUGO Gene Nomenclature Committee (HGNC),HGNC:10905
DB00279,BE0003644,Q14973,GeneCards,SLC10A1
DB00279,BE0003644,Q14973,GenBank Gene Database,L21893
DB00279,BE0003644,Q14973,GenBank Protein Database,410214
DB00279,BE0003644,Q14973,Guide to Pharmacology,959
DB00279,BE0003644,Q14973,UniProtKB,Q14973
DB00279,BE0003644,Q14973,UniProt Accession,NTCP_HUMAN
DB00279,BE0003660,Q9NYB5,HUGO Gene Nomenclature Committee (HGNC),HGNC:13819
DB00279,BE0003660,Q9NYB5,GeneCards,SLCO1C1
DB00279,BE0003660,Q9NYB5,GenBank Gene Database,AF260704
DB00279,BE0003660,Q9NYB5,GenBank Protein Database,7839587
DB00279,BE0003660,Q9NYB5,UniProtKB,Q9NYB5
DB00279,BE0003660,Q9NYB5,UniProt Accession,SO1C1_HUMAN
DB00279,BE0003656,Q96BD0,HUGO Gene Nomenclature Committee (HGNC),HGNC:10953
DB00279,BE0003656,Q96BD0,GeneCards,SLCO4A1
DB00279,BE0003656,Q96BD0,GenBank Gene Database,AB031051
DB00279,BE0003656,Q96BD0,GenBank Protein Database,6683743
DB00279,BE0003656,Q96BD0,UniProtKB,Q96BD0
DB00279,BE0003656,Q96BD0,UniProt Accession,SO4A1_HUMAN
DB00279,BE0003645,Q8TCC7,HUGO Gene Nomenclature Committee (HGNC),HGNC:10972
DB00279,BE0003645,Q8TCC7,GeneCards,SLC22A8
DB00279,BE0003645,Q8TCC7,GenBank Gene Database,AF097491
DB00279,BE0003645,Q8TCC7,GenBank Protein Database,4378059
DB00279,BE0003645,Q8TCC7,Guide to Pharmacology,1027
DB00279,BE0003645,Q8TCC7,UniProtKB,Q8TCC7
DB00279,BE0003645,Q8TCC7,UniProt Accession,S22A8_HUMAN
DB00279,BE0003654,Q8TF71,HUGO Gene Nomenclature Committee (HGNC),HGNC:17027
DB00279,BE0003654,Q8TF71,GeneCards,SLC16A10
DB00279,BE0003654,Q8TF71,GenBank Gene Database,AB057445
DB00279,BE0003654,Q8TF71,GenBank Protein Database,18640047
DB00279,BE0003654,Q8TF71,UniProtKB,Q8TF71
DB00279,BE0003654,Q8TF71,UniProt Accession,MOT10_HUMAN
DB00279,BE0001032,P08183,HUGO Gene Nomenclature Committee (HGNC),HGNC:40
DB00279,BE0001032,P08183,GenAtlas,ABCB1
DB00279,BE0001032,P08183,GeneCards,ABCB1
DB00279,BE0001032,P08183,GenBank Gene Database,M14758
DB00279,BE0001032,P08183,GenBank Protein Database,307180
DB00279,BE0001032,P08183,Guide to Pharmacology,768
DB00279,BE0001032,P08183,UniProtKB,P08183
DB00279,BE0001032,P08183,UniProt Accession,MDR1_HUMAN
DB00279,BE0000222,Q01650,HUGO Gene Nomenclature Committee (HGNC),HGNC:11063
DB00279,BE0000222,Q01650,GenAtlas,SLC7A5
DB00279,BE0000222,Q01650,GeneCards,SLC7A5
DB00279,BE0000222,Q01650,GenBank Gene Database,AF077866
DB00279,BE0000222,Q01650,GenBank Protein Database,3639058
DB00279,BE0000222,Q01650,UniProtKB,Q01650
DB00279,BE0000222,Q01650,UniProt Accession,LAT1_HUMAN
DB00280,BE0003648,O15245,HUGO Gene Nomenclature Committee (HGNC),HGNC:10963
DB00280,BE0003648,O15245,GeneCards,SLC22A1
DB00280,BE0003648,O15245,GenBank Gene Database,X98332
DB00280,BE0003648,O15245,GenBank Protein Database,2511670
DB00280,BE0003648,O15245,Guide to Pharmacology,1019
DB00280,BE0003648,O15245,UniProtKB,O15245
DB00280,BE0003648,O15245,UniProt Accession,S22A1_HUMAN
DB00280,BE0003647,O15244,HUGO Gene Nomenclature Committee (HGNC),HGNC:10966
DB00280,BE0003647,O15244,GeneCards,SLC22A2
DB00280,BE0003647,O15244,GenBank Gene Database,X98333
DB00280,BE0003647,O15244,GenBank Protein Database,2281942
DB00280,BE0003647,O15244,Guide to Pharmacology,1020
DB00280,BE0003647,O15244,UniProtKB,O15244
DB00280,BE0003647,O15244,UniProt Accession,S22A2_HUMAN
DB00281,BE0000106,O76082,HUGO Gene Nomenclature Committee (HGNC),HGNC:10969
DB00281,BE0000106,O76082,GenAtlas,SLC22A5
DB00281,BE0000106,O76082,GeneCards,SLC22A5
DB00281,BE0000106,O76082,GenBank Gene Database,AF057164
DB00281,BE0000106,O76082,GenBank Protein Database,3273741
DB00281,BE0000106,O76082,UniProtKB,O76082
DB00281,BE0000106,O76082,UniProt Accession,S22A5_HUMAN
DB00281,BE0001032,P08183,HUGO Gene Nomenclature Committee (HGNC),HGNC:40
DB00281,BE0001032,P08183,GenAtlas,ABCB1
DB00281,BE0001032,P08183,GeneCards,ABCB1
DB00281,BE0001032,P08183,GenBank Gene Database,M14758
DB00281,BE0001032,P08183,GenBank Protein Database,307180
DB00281,BE0001032,P08183,Guide to Pharmacology,768
DB00281,BE0001032,P08183,UniProtKB,P08183
DB00281,BE0001032,P08183,UniProt Accession,MDR1_HUMAN
DB00285,BE0001032,P08183,HUGO Gene Nomenclature Committee (HGNC),HGNC:40
DB00285,BE0001032,P08183,GenAtlas,ABCB1
DB00285,BE0001032,P08183,GeneCards,ABCB1
DB00285,BE0001032,P08183,GenBank Gene Database,M14758
DB00285,BE0001032,P08183,GenBank Protein Database,307180
DB00285,BE0001032,P08183,Guide to Pharmacology,768
DB00285,BE0001032,P08183,UniProtKB,P08183
DB00285,BE0001032,P08183,UniProt Accession,MDR1_HUMAN
DB00285,BE0001067,Q9UNQ0,HUGO Gene Nomenclature Committee (HGNC),HGNC:74
DB00285,BE0001067,Q9UNQ0,GenAtlas,ABCG2
DB00285,BE0001067,Q9UNQ0,GeneCards,ABCG2
DB00285,BE0001067,Q9UNQ0,GenBank Gene Database,AF103796
DB00285,BE0001067,Q9UNQ0,GenBank Protein Database,4185796
DB00285,BE0001067,Q9UNQ0,Guide to Pharmacology,792
DB00285,BE0001067,Q9UNQ0,UniProtKB,Q9UNQ0
DB00285,BE0001067,Q9UNQ0,UniProt Accession,ABCG2_HUMAN
DB00286,BE0001061,O15438,HUGO Gene Nomenclature Committee (HGNC),HGNC:54
DB00286,BE0001061,O15438,GenAtlas,ABCC3
DB00286,BE0001061,O15438,GeneCards,ABCC3
DB00286,BE0001061,O15438,GenBank Gene Database,AB010887
DB00286,BE0001061,O15438,GenBank Protein Database,3132270
DB00286,BE0001061,O15438,UniProtKB,O15438
DB00286,BE0001061,O15438,UniProt Accession,MRP3_HUMAN
DB00286,BE0001188,O15439,HUGO Gene Nomenclature Committee (HGNC),HGNC:55
DB00286,BE0001188,O15439,GenAtlas,ABCC4
DB00286,BE0001188,O15439,GeneCards,ABCC4
DB00286,BE0001188,O15439,GenBank Gene Database,AF071202
DB00286,BE0001188,O15439,GenBank Protein Database,3335173
DB00286,BE0001188,O15439,Guide to Pharmacology,782
DB00286,BE0001188,O15439,UniProtKB,O15439
DB00286,BE0001188,O15439,UniProt Accession,MRP4_HUMAN
DB00286,BE0000785,P33527,HUGO Gene Nomenclature Committee (HGNC),HGNC:51
DB00286,BE0000785,P33527,GenAtlas,ABCC1
DB00286,BE0000785,P33527,GeneCards,ABCC1
DB00286,BE0000785,P33527,GenBank Gene Database,L05628
DB00286,BE0000785,P33527,GenBank Protein Database,1835659
DB00286,BE0000785,P33527,Guide to Pharmacology,779
DB00286,BE0000785,P33527,UniProtKB,P33527
DB00286,BE0000785,P33527,UniProt Accession,MRP1_HUMAN
DB00286,BE0003642,P46721,HUGO Gene Nomenclature Committee (HGNC),HGNC:10956
DB00286,BE0003642,P46721,GeneCards,SLCO1A2
DB00286,BE0003642,P46721,GenBank Gene Database,U21943
DB00286,BE0003642,P46721,GenBank Protein Database,885978
DB00286,BE0003642,P46721,Guide to Pharmacology,1219
DB00286,BE0003642,P46721,UniProtKB,P46721
DB00286,BE0003642,P46721,UniProt Accession,SO1A2_HUMAN
DB00286,BE0003644,Q14973,HUGO Gene Nomenclature Committee (HGNC),HGNC:10905
DB00286,BE0003644,Q14973,GeneCards,SLC10A1
DB00286,BE0003644,Q14973,GenBank Gene Database,L21893
DB00286,BE0003644,Q14973,GenBank Protein Database,410214
DB00286,BE0003644,Q14973,Guide to Pharmacology,959
DB00286,BE0003644,Q14973,UniProtKB,Q14973
DB00286,BE0003644,Q14973,UniProt Accession,NTCP_HUMAN
DB00286,BE0003652,Q63ZE4,HUGO Gene Nomenclature Committee (HGNC),HGNC:18057
DB00286,BE0003652,Q63ZE4,GeneCards,SLC22A10
DB00286,BE0003652,Q63ZE4,GenBank Gene Database,BK001421
DB00286,BE0003652,Q63ZE4,GenBank Protein Database,52078132
DB00286,BE0003652,Q63ZE4,UniProtKB,Q63ZE4
DB00286,BE0003652,Q63ZE4,UniProt Accession,S22AA_HUMAN
DB00286,BE0003645,Q8TCC7,HUGO Gene Nomenclature Committee (HGNC),HGNC:10972
DB00286,BE0003645,Q8TCC7,GeneCards,SLC22A8
DB00286,BE0003645,Q8TCC7,GenBank Gene Database,AF097491
DB00286,BE0003645,Q8TCC7,GenBank Protein Database,4378059
DB00286,BE0003645,Q8TCC7,Guide to Pharmacology,1027
DB00286,BE0003645,Q8TCC7,UniProtKB,Q8TCC7
DB00286,BE0003645,Q8TCC7,UniProt Accession,S22A8_HUMAN
DB00286,BE0003660,Q9NYB5,HUGO Gene Nomenclature Committee (HGNC),HGNC:13819
DB00286,BE0003660,Q9NYB5,GeneCards,SLCO1C1
DB00286,BE0003660,Q9NYB5,GenBank Gene Database,AF260704
DB00286,BE0003660,Q9NYB5,GenBank Protein Database,7839587
DB00286,BE0003660,Q9NYB5,UniProtKB,Q9NYB5
DB00286,BE0003660,Q9NYB5,UniProt Accession,SO1C1_HUMAN
DB00286,BE0001004,Q9Y6L6,HUGO Gene Nomenclature Committee (HGNC),HGNC:10959
DB00286,BE0001004,Q9Y6L6,GenAtlas,SLCO1B1
DB00286,BE0001004,Q9Y6L6,GeneCards,SLCO1B1
DB00286,BE0001004,Q9Y6L6,GenBank Gene Database,AF060500
DB00286,BE0001004,Q9Y6L6,GenBank Protein Database,5051630
DB00286,BE0001004,Q9Y6L6,Guide to Pharmacology,1220
DB00286,BE0001004,Q9Y6L6,UniProtKB,Q9Y6L6
DB00286,BE0001004,Q9Y6L6,UniProt Accession,SO1B1_HUMAN
DB00286,BE0001042,O94956,HUGO Gene Nomenclature Committee (HGNC),HGNC:10962
DB00286,BE0001042,O94956,GenAtlas,SLCO2B1
DB00286,BE0001042,O94956,GeneCards,SLCO2B1
DB00286,BE0001042,O94956,GenBank Gene Database,AB026256
DB00286,BE0001042,O94956,GenBank Protein Database,5006263
DB00286,BE0001042,O94956,Guide to Pharmacology,1224
DB00286,BE0001042,O94956,UniProtKB,O94956
DB00286,BE0001042,O94956,UniProt Accession,SO2B1_HUMAN
DB00286,BE0001032,P08183,HUGO Gene Nomenclature Committee (HGNC),HGNC:40
DB00286,BE0001032,P08183,GenAtlas,ABCB1
DB00286,BE0001032,P08183,GeneCards,ABCB1
DB00286,BE0001032,P08183,GenBank Gene Database,M14758
DB00286,BE0001032,P08183,GenBank Protein Database,307180
DB00286,BE0001032,P08183,Guide to Pharmacology,768
DB00286,BE0001032,P08183,UniProtKB,P08183
DB00286,BE0001032,P08183,UniProt Accession,MDR1_HUMAN
DB00286,BE0001066,Q4U2R8,HUGO Gene Nomenclature Committee (HGNC),HGNC:10970
DB00286,BE0001066,Q4U2R8,GenAtlas,hROAT1
DB00286,BE0001066,Q4U2R8,GeneCards,SLC22A6
DB00286,BE0001066,Q4U2R8,GenBank Gene Database,AF057039
DB00286,BE0001066,Q4U2R8,GenBank Protein Database,3831566
DB00286,BE0001066,Q4U2R8,Guide to Pharmacology,1025
DB00286,BE0001066,Q4U2R8,UniProtKB,Q4U2R8
DB00286,BE0001066,Q4U2R8,UniProt Accession,S22A6_HUMAN
DB00286,BE0003667,Q86UW1,HUGO Gene Nomenclature Committee (HGNC),HGNC:29955
DB00286,BE0003667,Q86UW1,GeneCards,SLC51A
DB00286,BE0003667,Q86UW1,GenBank Gene Database,AY194243
DB00286,BE0003667,Q86UW1,GenBank Protein Database,30348899
DB00286,BE0003667,Q86UW1,UniProtKB,Q86UW1
DB00286,BE0003667,Q86UW1,UniProt Accession,OSTA_HUMAN
DB00286,BE0003668,Q86UW2,HUGO Gene Nomenclature Committee (HGNC),HGNC:29956
DB00286,BE0003668,Q86UW2,GeneCards,SLC51B
DB00286,BE0003668,Q86UW2,GenBank Gene Database,AY194242
DB00286,BE0003668,Q86UW2,GenBank Protein Database,30348897
DB00286,BE0003668,Q86UW2,UniProtKB,Q86UW2
DB00286,BE0003668,Q86UW2,UniProt Accession,OSTB_HUMAN
DB00286,BE0001069,Q92887,HUGO Gene Nomenclature Committee (HGNC),HGNC:53
DB00286,BE0001069,Q92887,GenAtlas,ABCC2
DB00286,BE0001069,Q92887,GeneCards,ABCC2
DB00286,BE0001069,Q92887,GenBank Gene Database,U63970
DB00286,BE0001069,Q92887,GenBank Protein Database,1764162
DB00286,BE0001069,Q92887,Guide to Pharmacology,780
DB00286,BE0001069,Q92887,UniProtKB,Q92887
DB00286,BE0001069,Q92887,UniProt Accession,MRP2_HUMAN
