drugbank_id,interactant_id,polypeptide_id,identifier,name
DB01708,BE0004797,P31644,PF02931,Neur_chan_LBD
DB01708,BE0004797,P31644,PF02932,Neur_chan_memb
DB01708,BE0004797,Q16445,PF02931,Neur_chan_LBD
DB01708,BE0004797,Q16445,PF02932,Neur_chan_memb
DB01708,BE0004797,P18505,PF02931,Neur_chan_LBD
DB01708,BE0004797,P18505,PF02932,Neur_chan_memb
DB01708,BE0004797,P47870,PF02931,Neur_chan_LBD
DB01708,BE0004797,P47870,PF02932,Neur_chan_memb
DB01708,BE0004797,P28472,PF02931,Neur_chan_LBD
DB01708,BE0004797,P28472,PF02932,Neur_chan_memb
DB01708,BE0004797,O14764,PF02931,Neur_chan_LBD
DB01708,BE0004797,O14764,PF02932,Neur_chan_memb
DB01708,BE0004797,P78334,PF02931,Neur_chan_LBD
DB01708,BE0004797,P78334,PF02932,Neur_chan_memb
DB01708,BE0004797,Q8N1C3,PF02931,Neur_chan_LBD
DB01708,BE0004797,Q8N1C3,PF02932,Neur_chan_memb
DB01708,BE0004797,P18507,PF02931,Neur_chan_LBD
DB01708,BE0004797,P18507,PF02932,Neur_chan_memb
DB01708,BE0004797,Q99928,PF02931,Neur_chan_LBD
DB01708,BE0004797,Q99928,PF02932,Neur_chan_memb
DB01708,BE0004797,O00591,PF02931,Neur_chan_LBD
DB01708,BE0004797,O00591,PF02932,Neur_chan_memb
DB01708,BE0004797,Q9UN88,PF02931,Neur_chan_LBD
DB01708,BE0004797,Q9UN88,PF02932,Neur_chan_memb
DB01708,BE0004956,Q05586,PF01094,ANF_receptor
DB01708,BE0004956,Q05586,PF00060,Lig_chan
DB01708,BE0004956,Q05586,PF10613,Lig_chan-Glu_bd
DB01708,BE0004956,Q12879,PF01094,ANF_receptor
DB01708,BE0004956,Q12879,PF00060,Lig_chan
DB01708,BE0004956,Q12879,PF10613,Lig_chan-Glu_bd
DB01708,BE0004956,Q12879,PF10565,NMDAR2_C
DB01708,BE0004956,Q13224,PF01094,ANF_receptor
DB01708,BE0004956,Q13224,PF00060,Lig_chan
DB01708,BE0004956,Q13224,PF10613,Lig_chan-Glu_bd
DB01708,BE0004956,Q13224,PF10565,NMDAR2_C
DB01708,BE0004956,Q14957,PF01094,ANF_receptor
DB01708,BE0004956,Q14957,PF00060,Lig_chan
DB01708,BE0004956,Q14957,PF10613,Lig_chan-Glu_bd
DB01708,BE0004956,Q14957,PF10565,NMDAR2_C
DB01708,BE0004956,O15399,PF01094,ANF_receptor
DB01708,BE0004956,O15399,PF00060,Lig_chan
DB01708,BE0004956,O15399,PF10613,Lig_chan-Glu_bd
DB01708,BE0004956,Q8TCU5,PF01094,ANF_receptor
DB01708,BE0004956,Q8TCU5,PF00060,Lig_chan
DB01708,BE0004956,Q8TCU5,PF10613,Lig_chan-Glu_bd
DB01708,BE0004956,O60391,PF00060,Lig_chan
DB01708,BE0004956,O60391,PF10613,Lig_chan-Glu_bd
DB01708,BE0000132,P10275,PF00104,Hormone_recep
DB01708,BE0000132,P10275,PF00105,zf-C4
DB01708,BE0000132,P10275,PF02166,Androgen_recep
DB01708,BE0000071,Q07869,PF00104,Hormone_recep
DB01708,BE0000071,Q07869,PF00105,zf-C4
DB01708,BE0000156,Q99720,PF04622,ERG2_Sigma1R
DB01708,BE0000956,O75469,PF00104,Hormone_recep
DB01708,BE0000956,O75469,PF00105,zf-C4
DB01708,BE0003848,Q14994,PF00104,Hormone_recep
DB01708,BE0003848,Q14994,PF00105,zf-C4
DB01709,BE0001253,O66496,PF00793,DAHP_synth_1
DB01709,BE0001227,Q9X519,PF06415,iPGM_N
DB01709,BE0001227,Q9X519,PF01676,Metalloenzyme
DB01709,BE0001256,Q07412,PF00121,TIM
DB01709,BE0004460,P13929,PF00113,Enolase_C
DB01709,BE0004460,P13929,PF03952,Enolase_N
DB01710,BE0004467,P02144,PF00042,Globin
DB01711,BE0000465,P00326,PF08240,ADH_N
DB01711,BE0000465,P00326,PF00107,ADH_zinc_N
DB01712,BE0000695,P62942,PF00254,FKBP_C
DB01713,BE0002000,P0C0F4,PF00984,UDPG_MGDP_dh
DB01713,BE0002000,P0C0F4,PF03720,UDPG_MGDP_dh_C
DB01713,BE0002000,P0C0F4,PF03721,UDPG_MGDP_dh_N
DB01715,BE0001271,P13000,PF01656,CbiA
DB01717,BE0001237,P16304,PF05191,ADK_lid
DB01717,BE0001254,P27142,PF05191,ADK_lid
DB01717,BE0001255,P84139,PF05191,ADK_lid
DB01717,BE0004477,P54819,PF00406,ADK
DB01717,BE0004477,P54819,PF05191,ADK_lid
DB01717,BE0004536,Q96MA6,PF00406,ADK
DB01717,BE0001244,P69441,PF05191,ADK_lid
DB01717,BE0001262,P00568,PF00406,ADK
DB01718,BE0003738,P9WPB7,PF02353,CMAS
DB01718,BE0002512,Q79FX6,PF02353,CMAS
DB01719,BE0001243,P30920,PF01833,TIG
DB01719,BE0001243,P30920,PF00128,Alpha-amylase
DB01719,BE0001243,P30920,PF02806,Alpha-amylase_C
DB01719,BE0001243,P30920,PF00686,CBM_20
DB01720,BE0001245,P26662,PF00271,Helicase_C
DB01720,BE0001245,P26662,PF01543,HCV_capsid
DB01720,BE0001245,P26662,PF01542,HCV_core
DB01720,BE0001245,P26662,PF01539,HCV_env
DB01720,BE0001245,P26662,PF01560,HCV_NS1
DB01720,BE0001245,P26662,PF01538,HCV_NS2
DB01720,BE0001245,P26662,PF01006,HCV_NS4a
DB01720,BE0001245,P26662,PF01001,HCV_NS4b
DB01720,BE0001245,P26662,PF01506,HCV_NS5a
DB01720,BE0001245,P26662,PF08300,HCV_NS5a_1a
DB01720,BE0001245,P26662,PF08301,HCV_NS5a_1b
DB01720,BE0001245,P26662,PF02907,Peptidase_S29
DB01720,BE0001245,P26662,PF00998,RdRP_3
DB01720,BE0001245,P26662,PF07652,Flavi_DEAD
DB01720,BE0001245,P26662,PF12941,HCV_NS5a_C
DB01721,BE0001265,P35963,PF00078,RVT_1
DB01721,BE0001265,P35963,PF00540,Gag_p17
DB01721,BE0001265,P35963,PF00607,Gag_p24
DB01721,BE0001265,P35963,PF00552,IN_DBD_C
DB01721,BE0001265,P35963,PF02022,Integrase_Zn
DB01721,BE0001265,P35963,PF00075,RNase_H
DB01721,BE0001265,P35963,PF00665,rve
DB01721,BE0001265,P35963,PF00077,RVP
DB01721,BE0001265,P35963,PF06815,RVT_connect
DB01721,BE0001265,P35963,PF06817,RVT_thumb
DB01721,BE0001265,P35963,PF00098,zf-CCHC
DB01723,BE0000695,P62942,PF00254,FKBP_C
DB01725,BE0000048,P00734,PF00051,Kringle
DB01725,BE0000048,P00734,PF00089,Trypsin
DB01725,BE0000048,P00734,PF09396,Thrombin_light
DB01725,BE0000048,P00734,PF00594,Gla
DB01725,BE0000895,P00749,PF00051,Kringle
DB01725,BE0000895,P00749,PF00089,Trypsin
DB01725,BE0001739,P07477,PF00089,Trypsin
DB01726,BE0001229,Q05603,PF02277,DBI_PRT
DB01727,BE0001249,P08200,PF00180,Iso_dh
DB01727,BE0001239,P16100,PF03971,IDH
DB01727,BE0004504,Q99798,PF00330,Aconitase
DB01727,BE0004504,Q99798,PF00694,Aconitase_C
DB01727,BE0004527,P48735,PF00180,Iso_dh
DB01727,BE0001251,O75874,PF00180,Iso_dh
DB01727,BE0001259,P77541,PF00463,ICL
DB01728,BE0001200,P08100,PF00001,7tm_1
DB01728,BE0001200,P08100,PF10413,Rhodopsin_N
DB01731,BE0002513,P42768,PF00568,WH1
DB01731,BE0002513,P42768,PF00786,PBD
DB01731,BE0002513,P42768,PF02205,WH2
DB01732,BE0002050,P03366,PF00078,RVT_1
DB01732,BE0002050,P03366,PF00540,Gag_p17
DB01732,BE0002050,P03366,PF00607,Gag_p24
DB01732,BE0002050,P03366,PF00552,IN_DBD_C
DB01732,BE0002050,P03366,PF02022,Integrase_Zn
DB01732,BE0002050,P03366,PF00075,RNase_H
DB01732,BE0002050,P03366,PF00665,rve
DB01732,BE0002050,P03366,PF00077,RVP
DB01732,BE0002050,P03366,PF06815,RVT_connect
DB01732,BE0002050,P03366,PF06817,RVT_thumb
DB01732,BE0002050,P03366,PF00098,zf-CCHC
DB01733,BE0000088,P14618,PF00224,PK
DB01733,BE0000088,P14618,PF02887,PK_C
DB01734,BE0000623,P18031,PF00102,Y_phosphatase
DB01736,BE0000599,P12235,PF00153,Mito_carr
DB01737,BE0001739,P07477,PF00089,Trypsin
DB01738,BE0000872,P05771,PF00130,C1_1
DB01738,BE0000872,P05771,PF00168,C2
DB01738,BE0000872,P05771,PF00069,Pkinase
DB01738,BE0000872,P05771,PF00433,Pkinase_C
DB01741,BE0001739,P07477,PF00089,Trypsin
DB01742,BE0001014,P62937,PF00160,Pro_isomerase
DB01744,BE0001023,Q8NER1,PF00023,Ank
DB01744,BE0001023,Q8NER1,PF00520,Ion_trans
DB01744,BE0001023,Q8NER1,PF12796,Ank_2
DB01744,BE0003416,Q8NET8,PF00023,Ank
DB01744,BE0003416,Q8NET8,PF00520,Ion_trans
DB01744,BE0003416,Q8NET8,PF12796,Ank_2
DB01744,BE0001122,O75762,PF00023,Ank
DB01744,BE0001122,O75762,PF00520,Ion_trans
DB01744,BE0001122,O75762,PF12796,Ank_2
DB01744,BE0001186,Q7Z2W7,PF00520,Ion_trans
DB01744,BE0001186,Q7Z2W7,PF18139,LSDAT_euk
DB01744,BE0001246,P00183,PF00067,p450
DB01745,BE0001739,P07477,PF00089,Trypsin
DB01747,BE0001379,P07822,PF01497,Peripla_BP_2
DB01748,BE0000322,P00918,PF00194,Carb_anhydrase
DB01750,BE0003767,P63208,PF01466,Skp1
DB01750,BE0003767,P63208,PF03931,Skp1_POZ
DB01752,BE0010009,Q9UBC3,PF00145,DNA_methylase
DB01752,BE0010009,Q9UBC3,PF00855,PWWP
DB01752,BE0010009,Q9UBC3,PF17980,ADD_DNMT3
DB01752,BE0010009,Q9UBC3,PF21255,DNMT3_ADD_GATA1-like
DB01752,BE0002436,P50135,PF13489,Methyltransf_23
DB01752,BE0001402,P07617,PF01358,PARP_regulatory
DB01752,BE0001398,O87696,PF00590,TP_methylase
DB01752,BE0001144,P22061,PF01135,PCMT
DB01752,BE0001261,P12823,PF01003,Flavi_capsid
DB01752,BE0001261,P12823,PF07652,Flavi_DEAD
DB01752,BE0001261,P12823,PF02832,Flavi_glycop_C
DB01752,BE0001261,P12823,PF00869,Flavi_glycoprot
DB01752,BE0001261,P12823,PF01004,Flavi_M
DB01752,BE0001261,P12823,PF00948,Flavi_NS1
DB01752,BE0001261,P12823,PF01005,Flavi_NS2A
DB01752,BE0001261,P12823,PF01002,Flavi_NS2B
DB01752,BE0001261,P12823,PF01350,Flavi_NS4A
DB01752,BE0001261,P12823,PF01349,Flavi_NS4B
DB01752,BE0001261,P12823,PF00972,Flavi_NS5
DB01752,BE0001261,P12823,PF01570,Flavi_propep
DB01752,BE0001261,P12823,PF01728,FtsJ
DB01752,BE0001261,P12823,PF00949,Peptidase_S7
DB01752,BE0000865,P11086,PF01234,NNMT_PNMT_TEMT
DB01752,BE0001211,P9WPB5,PF02353,CMAS
DB01752,BE0001456,P14751,PF01555,N6_N4_Mtase
DB01752,BE0004586,Q86VU5,PF01596,Methyltransf_3
DB01752,BE0001712,Q06528,PF00891,Methyltransf_2
DB01752,BE0002514,Q9WYV8,PF05175,MTS
DB01752,BE0004446,O60678,PF06325,PrmA
DB01752,BE0004446,O60678,PF21137,ANM3_C2H2_Zf
DB01752,BE0004446,O60678,PF21336,ANM3_zf-C2H2
DB01752,BE0004446,O60678,PF22528,PRMT_C
DB01752,BE0002515,Q9WZX6,PF01795,Methyltransf_5
DB01752,BE0002516,P13956,PF00398,RrnaAD
DB01752,BE0002517,O14717,PF00145,DNA_methylase
DB01752,BE0000372,Q14749,PF13649,Methyltransf_25
DB01752,BE0002518,P44868,PF00588,SpoU_methylase
DB01752,BE0002519,P11409,PF01555,N6_N4_Mtase
DB01752,BE0002520,P04392,PF02086,MethyltransfD12
DB01752,BE0002521,P9WPB3,PF02353,CMAS
DB01752,BE0004597,Q99873,PF13649,Methyltransf_25
DB01752,BE0004597,Q99873,PF22528,PRMT_C
DB01752,BE0002522,P25924,PF00590,TP_methylase
DB01752,BE0002522,P25924,PF10414,CysG_dimeriser
DB01752,BE0002522,P25924,PF13241,NAD_binding_7
DB01752,BE0002522,P25924,PF14824,Sirohm_synth_M
DB01752,BE0002523,P05102,PF00145,DNA_methylase
DB01752,BE0002524,Q8WTS6,PF00856,SET
DB01752,BE0002524,Q8WTS6,PF02493,MORN
DB01752,BE0002524,Q8WTS6,PF22648,SET7_N
DB01752,BE0002525,P43912,PF01746,tRNA_m1G_MT
DB01752,BE0002512,Q79FX6,PF02353,CMAS
DB01752,BE0004441,Q9H2P9,PF00590,TP_methylase
DB01752,BE0002526,Q54527,PF00891,Methyltransf_2
DB01752,BE0002527,P0A876,PF01746,tRNA_m1G_MT
DB01752,BE0002528,P21631,PF00590,TP_methylase
DB01752,BE0002529,Q5SKH6,PF00590,TP_methylase
DB01752,BE0002530,P07801,PF01739,CheR
DB01752,BE0002530,P07801,PF03705,CheR_N
DB01752,BE0002531,P14385,PF12950,TaqI_C
DB01752,BE0002532,Q56308,PF01135,PCMT
DB01754,BE0001277,P11309,PF00069,Pkinase
DB01755,BE0001372,P56690,PF08264,Anticodon_1
DB01755,BE0001372,P56690,PF00133,tRNA-synt_1
DB01756,BE0004438,P49247,PF06026,Rib_5-P_isom_A
DB01758,BE0000614,P07101,PF00351,Biopterin_H
DB01758,BE0000614,P07101,PF12549,TOH_N
DB01758,BE0000614,P07101,PF21417,TH_ACT
DB01758,BE0002031,P0AGJ9,PF01479,S4
DB01758,BE0002031,P0AGJ9,PF00579,tRNA-synt_1b
DB01759,BE0000252,P14679,PF00264,Tyrosinase
DB01760,BE0004320,Q8WX39,PF00061,Lipocalin
DB01761,BE0001019,Q16539,PF00069,Pkinase
DB01762,BE0004531,P16930,PF01557,FAA_hydrolase
DB01762,BE0004531,P16930,PF09298,FAA_hydrolase_N
DB01763,BE0000008,Q13423,PF01262,AlaDh_PNT_C
DB01763,BE0000008,Q13423,PF05222,AlaDh_PNT_N
DB01763,BE0000008,Q13423,PF02233,PNTB
DB01763,BE0000008,Q13423,PF12769,PNTB_4TM
DB01764,BE0001238,P50870,PF00132,Hexapep
DB01765,BE0001209,P68400,PF00069,Pkinase
DB01766,BE0003739,Q13526,PF00639,Rotamase
DB01766,BE0003739,Q13526,PF00397,WW
DB01766,BE0000048,P00734,PF00051,Kringle
DB01766,BE0000048,P00734,PF00089,Trypsin
DB01766,BE0000048,P00734,PF09396,Thrombin_light
DB01766,BE0000048,P00734,PF00594,Gla
DB01766,BE0000230,P54577,PF00579,tRNA-synt_1b
DB01766,BE0000230,P54577,PF01588,tRNA_bind
DB01767,BE0000048,P00734,PF00051,Kringle
DB01767,BE0000048,P00734,PF00089,Trypsin
DB01767,BE0000048,P00734,PF09396,Thrombin_light
DB01767,BE0000048,P00734,PF00594,Gla
DB01767,BE0001739,P07477,PF00089,Trypsin
DB01768,BE0002533,Q26966,PF13859,BNR_3
DB01771,BE0001739,P07477,PF00089,Trypsin
DB01772,BE0001065,P49841,PF00069,Pkinase
DB01773,BE0001401,P63185,PF00018,SH3_1
DB01774,BE0001296,P67910,PF01370,Epimerase
DB01775,BE0001311,P45510,PF02733,Dak1
DB01775,BE0001311,P45510,PF02734,Dak2
DB01776,BE0003491,P01308,PF00049,Insulin
DB01777,BE0004584,Q16613,PF00583,Acetyltransf_1
DB01778,BE0001289,P56740,PF02152,FolB
DB01779,BE0001256,Q07412,PF00121,TIM
DB01780,BE0004570,P62258,PF00244,14-3-3
DB01782,BE0003772,P45984,PF00069,Pkinase
DB01782,BE0003790,P45983,PF00069,Pkinase
DB01782,BE0003791,P33981,PF00069,Pkinase
DB01782,BE0001097,P53779,PF00069,Pkinase
DB01782,BE0003789,Q9UQF2,PF00640,PID
DB01782,BE0003789,Q9UQF2,PF14604,SH3_9
DB01783,BE0001294,P0A6I3,PF00485,PRK
DB01784,BE0000322,P00918,PF00194,Carb_anhydrase
DB01785,BE0000776,P14324,PF00348,polyprenyl_synt
DB01785,BE0004044,Q13907,PF00293,NUDIX
DB01785,BE0004045,P62623,PF02401,LYTB
DB01786,BE0001346,P43133,PF07504,FTP
DB01786,BE0001346,P43133,PF03413,PepSY
DB01786,BE0001346,P43133,PF01447,Peptidase_M4
DB01786,BE0001346,P43133,PF02868,Peptidase_M4_C
DB01786,BE0001349,P15555,PF00144,Beta-lactamase
DB01788,BE0001327,P39594,PF02581,TMP-TENI
DB01789,BE0001243,P30920,PF01833,TIG
DB01789,BE0001243,P30920,PF00128,Alpha-amylase
DB01789,BE0001243,P30920,PF02806,Alpha-amylase_C
DB01789,BE0001243,P30920,PF00686,CBM_20
DB01790,BE0003425,P10644,PF00027,cNMP_binding
DB01790,BE0003425,P10644,PF02197,RIIa
DB01791,BE0001133,P27815,PF00233,PDEase_I
DB01791,BE0001133,P27815,PF18100,PDE4_UCR
DB01791,BE0001287,Q08499,PF00233,PDEase_I
DB01791,BE0001287,Q08499,PF18100,PDE4_UCR
DB01791,BE0000487,Q07343,PF00233,PDEase_I
DB01791,BE0000487,Q07343,PF18100,PDE4_UCR
DB01791,BE0002353,Q08493,PF00233,PDEase_I
DB01791,BE0002353,Q08493,PF18100,PDE4_UCR
DB01792,BE0001370,P00587,PF02763,Diphtheria_C
DB01792,BE0001370,P00587,PF01324,Diphtheria_R
DB01792,BE0001370,P00587,PF02764,Diphtheria_T
DB01793,BE0001065,P49841,PF00069,Pkinase
DB01795,BE0000322,P00918,PF00194,Carb_anhydrase
DB01795,BE0000535,P22748,PF00194,Carb_anhydrase
DB01795,BE0000267,P00915,PF00194,Carb_anhydrase
DB01795,BE0001413,Q9L9D7,PF02129,Peptidase_S15
DB01795,BE0001413,Q9L9D7,PF08530,PepX_C
DB01796,BE0001347,P30012,PF01729,QRPTase_C
DB01796,BE0001347,P30012,PF02749,QRPTase_N
DB01796,BE0001336,P9WJJ7,PF01729,QRPTase_C
DB01796,BE0001336,P9WJJ7,PF02749,QRPTase_N
DB01800,BE0003195,P15289,PF00884,Sulfatase
DB01800,BE0003195,P15289,PF14707,Sulfatase_C
DB01800,BE0001352,P15273,PF09013,YopH_N
DB01803,BE0002557,A0A0H3JWX6,PF04203,Sortase
DB01805,BE0004529,P07478,PF00089,Trypsin
DB01805,BE0001377,P00782,PF00082,Peptidase_S8
DB01805,BE0001377,P00782,PF05922,Inhibitor_I9
DB01805,BE0001739,P07477,PF00089,Trypsin
DB01805,BE0000426,P22303,PF00135,COesterase
DB01805,BE0000426,P22303,PF08674,AChE_tetra
DB01806,BE0002558,Q54528,PF00561,Abhydrolase_1
DB01807,BE0001019,Q16539,PF00069,Pkinase
DB01808,BE0001321,P08692,PF03960,ArsC
DB01809,BE0002411,P07949,PF00028,Cadherin
DB01809,BE0002411,P07949,PF17756,RET_CLD1
DB01809,BE0002411,P07949,PF17812,RET_CLD3
DB01809,BE0002411,P07949,PF17813,RET_CLD4
DB01809,BE0002411,P07949,PF22540,RET_CRD
DB01809,BE0002411,P07949,PF07714,PK_Tyr_Ser-Thr
DB01809,BE0001424,P08631,PF00018,SH3_1
DB01809,BE0001424,P08631,PF07714,PK_Tyr_Ser-Thr
DB01809,BE0001424,P08631,PF00017,SH2
DB01810,BE0001504,Q9UBX1,PF00112,Peptidase_C1
DB01810,BE0001504,Q9UBX1,PF08246,Inhibitor_I29
DB01810,BE0001292,P25779,PF00112,Peptidase_C1
DB01810,BE0001292,P25779,PF08246,Inhibitor_I29
DB01810,BE0001292,P25779,PF12131,DUF3586
DB01811,BE0000994,P02788,PF00405,Transferrin
DB01812,BE0004436,O14792,PF00685,Sulfotransfer_1
DB01812,BE0001264,O00204,PF00685,Sulfotransfer_1
DB01812,BE0001306,P10153,PF00074,RnaseA
DB01812,BE0000927,P50225,PF00685,Sulfotransfer_1
DB01812,BE0001541,Q9Y663,PF00685,Sulfotransfer_1
DB01812,BE0003317,P07998,PF00074,RnaseA
DB01812,BE0000886,Q06520,PF00685,Sulfotransfer_1
DB01812,BE0000951,P49888,PF00685,Sulfotransfer_1
DB01812,BE0001950,P06612,PF01751,Toprim
DB01812,BE0001950,P06612,PF08272,Topo_Zn_Ribbon
DB01812,BE0001950,P06612,PF01131,Topoisom_bac
DB01812,BE0001950,P06612,PF01396,zf-C4_Topoisom
DB01812,BE0002559,P52848,PF00685,Sulfotransfer_1
DB01812,BE0002559,P52848,PF12062,HSNSD
DB01812,BE0002560,P0A2W7,PF01648,ACPS
DB01812,BE0002561,O43704,PF00685,Sulfotransfer_1
DB01813,BE0001396,P06986,PF00155,Aminotran_1_2
DB01813,BE0002016,P0AB80,PF01063,Aminotran_4
DB01814,BE0001326,P06971,PF07715,Plug
DB01814,BE0001326,P06971,PF00593,TonB_dep_Rec_b-barrel
DB01816,BE0001345,P29717,PF00150,Cellulase
DB01817,BE0001351,P00805,PF00710,Asparaginase
DB01818,BE0004482,P11226,PF01391,Collagen
DB01818,BE0004482,P11226,PF00059,Lectin_C
DB01819,BE0001394,P0A716,PF00793,DAHP_synth_1
DB01819,BE0004460,P13929,PF00113,Enolase_C
DB01819,BE0004460,P13929,PF03952,Enolase_N
DB01819,BE0000906,P35558,PF00821,PEPCK_GTP
DB01819,BE0000906,P35558,PF17297,PEPCK_N
DB01819,BE0001253,O66496,PF00793,DAHP_synth_1
DB01819,BE0001721,Q9WYH8,PF00793,DAHP_synth_1
DB01819,BE0002004,P0AB91,PF00793,DAHP_synth_1
DB01819,BE0002562,Q57265,PF03102,NeuB
DB01819,BE0002562,Q57265,PF08666,SAF
DB01820,BE0000623,P18031,PF00102,Y_phosphatase
DB01821,BE0000263,P29474,PF00667,FAD_binding_1
DB01821,BE0000263,P29474,PF00258,Flavodoxin_1
DB01821,BE0000263,P29474,PF00175,NAD_binding_1
DB01821,BE0000263,P29474,PF02898,NO_synthase
DB01821,BE0000067,P29475,PF00667,FAD_binding_1
DB01821,BE0000067,P29475,PF00258,Flavodoxin_1
DB01821,BE0000067,P29475,PF00175,NAD_binding_1
DB01821,BE0000067,P29475,PF02898,NO_synthase
DB01821,BE0000067,P29475,PF00595,PDZ
DB01822,BE0013795,Q01201,PF00554,RHD_DNA_bind
DB01822,BE0013795,Q01201,PF16179,RHD_dimer
DB01822,BE0013795,Q01201,PF16180,RelB_leu_zip
DB01822,BE0013795,Q01201,PF16181,RelB_transactiv
DB01822,BE0001086,P19838,PF00023,Ank
DB01822,BE0001086,P19838,PF00554,RHD_DNA_bind
DB01822,BE0001086,P19838,PF00531,Death
DB01822,BE0001086,P19838,PF12796,Ank_2
DB01822,BE0001086,P19838,PF16179,RHD_dimer
DB01822,BE0002387,Q00653,PF00554,RHD_DNA_bind
DB01822,BE0002387,Q00653,PF00531,Death
DB01822,BE0002387,Q00653,PF12796,Ank_2
DB01822,BE0002387,Q00653,PF16179,RHD_dimer
DB01822,BE0005551,Q04206,PF00554,RHD_DNA_bind
DB01822,BE0005551,Q04206,PF16179,RHD_dimer
DB01822,BE0010782,Q04864,PF00554,RHD_DNA_bind
DB01822,BE0010782,Q04864,PF16179,RHD_dimer
DB01822,BE0001304,P12256,PF02275,CBAH
DB01823,BE0000916,P11217,PF00343,Phosphorylase
DB01824,BE0002050,P03366,PF00078,RVT_1
DB01824,BE0002050,P03366,PF00540,Gag_p17
DB01824,BE0002050,P03366,PF00607,Gag_p24
DB01824,BE0002050,P03366,PF00552,IN_DBD_C
DB01824,BE0002050,P03366,PF02022,Integrase_Zn
DB01824,BE0002050,P03366,PF00075,RNase_H
DB01824,BE0002050,P03366,PF00665,rve
DB01824,BE0002050,P03366,PF00077,RVP
DB01824,BE0002050,P03366,PF06815,RVT_connect
DB01824,BE0002050,P03366,PF06817,RVT_thumb
DB01824,BE0002050,P03366,PF00098,zf-CCHC
DB01825,BE0001405,P28720,PF01702,TGT
DB01826,BE0001246,P00183,PF00067,p450
DB01826,BE0004467,P02144,PF00042,Globin
DB01826,BE0002563,P00147,PF01322,Cytochrom_C_2
DB01826,BE0002564,P9WN25,PF01152,Bac_globin
DB01827,BE0001353,P17931,PF00337,Gal-bind_lectin
DB01828,BE0001338,P69681,PF00909,Ammonium_transp
DB01829,BE0001320,P26841,PF00132,Hexapep
DB01830,BE0000838,P12931,PF00018,SH3_1
DB01830,BE0000838,P12931,PF07714,PK_Tyr_Ser-Thr
DB01830,BE0000838,P12931,PF00017,SH2
DB01830,BE0000842,P06239,PF00018,SH3_1
DB01830,BE0000842,P06239,PF07714,PK_Tyr_Ser-Thr
DB01830,BE0000842,P06239,PF00017,SH2
DB01831,BE0000228,P23381,PF00458,WHEP-TRS
DB01831,BE0000228,P23381,PF00579,tRNA-synt_1b
DB01831,BE0001343,P00953,PF00579,tRNA-synt_1b
DB01832,BE0004531,P16930,PF01557,FAA_hydrolase
DB01832,BE0004531,P16930,PF09298,FAA_hydrolase_N
DB01833,BE0000263,P29474,PF00667,FAD_binding_1
DB01833,BE0000263,P29474,PF00258,Flavodoxin_1
DB01833,BE0000263,P29474,PF00175,NAD_binding_1
DB01833,BE0000263,P29474,PF02898,NO_synthase
DB01834,BE0000814,P09211,PF14497,GST_C_3
DB01834,BE0000814,P09211,PF02798,GST_N
DB01834,BE0000807,P09488,PF02798,GST_N
DB01834,BE0000807,P09488,PF00043,GST_C
DB01835,BE0000005,P35228,PF00667,FAD_binding_1
DB01835,BE0000005,P35228,PF00258,Flavodoxin_1
DB01835,BE0000005,P35228,PF00175,NAD_binding_1
DB01835,BE0000005,P35228,PF02898,NO_synthase
DB01836,BE0001739,P07477,PF00089,Trypsin
DB01837,BE0000017,P23219,PF03098,An_peroxidase
DB01839,BE0002565,Q8GEZ8,PF01228,Gly_radical
DB01839,BE0002565,Q8GEZ8,PF02901,PFL-like
DB01840,BE0004496,Q9NPH2,PF01658,Inos-1-P_synth
DB01840,BE0004496,Q9NPH2,PF07994,NAD_binding_5
DB01841,BE0000876,P10253,PF00088,Trefoil
DB01841,BE0000876,P10253,PF13802,Gal_mutarotas_2
DB01841,BE0000876,P10253,PF21365,Glyco_hydro_31_3rd
DB01841,BE0000876,P10253,PF01055,Glyco_hydro_31_2nd
DB01841,BE0004698,Q14697,PF13802,Gal_mutarotas_2
DB01841,BE0004698,Q14697,PF21365,Glyco_hydro_31_3rd
DB01841,BE0004698,Q14697,PF01055,Glyco_hydro_31_2nd
DB01841,BE0004699,Q8TET4,PF13802,Gal_mutarotas_2
DB01841,BE0004699,Q8TET4,PF21365,Glyco_hydro_31_3rd
DB01841,BE0004699,Q8TET4,PF01055,Glyco_hydro_31_2nd
DB01841,BE0001393,Q60053,PF00128,Alpha-amylase
DB01841,BE0001393,Q60053,PF02903,Alpha-amylase_N
DB01841,BE0001393,Q60053,PF16657,Malt_amylase_C
DB01841,BE0001371,P05618,PF01833,TIG
DB01841,BE0001371,P05618,PF00128,Alpha-amylase
DB01841,BE0001371,P05618,PF02806,Alpha-amylase_C
DB01841,BE0001371,P05618,PF00686,CBM_20
DB01841,BE0001407,P19571,PF00128,Alpha-amylase
DB01841,BE0001407,P19571,PF09154,Alpha-amy_C_pro
DB01841,BE0001386,P00691,PF00128,Alpha-amylase
DB01841,BE0001386,P00691,PF16738,CBM26
DB01841,BE0001243,P30920,PF01833,TIG
DB01841,BE0001243,P30920,PF00128,Alpha-amylase
DB01841,BE0001243,P30920,PF02806,Alpha-amylase_C
DB01841,BE0001243,P30920,PF00686,CBM_20
DB01842,BE0003317,P07998,PF00074,RnaseA
DB01843,BE0000916,P11217,PF00343,Phosphorylase
DB01844,BE0000270,P00797,PF07966,A1_Propeptide
